"Plot Title: 21746438"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 21746438, SEN S/N: 21746438)","High Range, μS/cm (LGR S/N: 21746438, SEN S/N: 21746438)","Temp, °C (LGR S/N: 21746438, SEN S/N: 21746438)","Specific Conductance, μS/cm (LGR S/N: 21746438)","Salinity, ppt (LGR S/N: 21746438)"
59,05/23/23 03:30:00 PM,31158.8,35533.7,11.71,47506.0,30.9140
60,05/23/23 03:45:00 PM,31008.6,35315.7,11.50,47456.1,30.8777
61,05/23/23 04:00:00 PM,30918.3,35258.9,11.35,47552.3,30.9477
62,05/23/23 04:15:00 PM,30738.7,34993.1,11.06,47529.4,30.9310
63,05/23/23 04:30:00 PM,30560.2,34764.9,10.83,47486.9,30.9000
64,05/23/23 04:45:00 PM,30443.6,34728.0,10.74,47541.1,30.9396
65,05/23/23 05:00:00 PM,30297.2,34583.6,10.57,47542.2,30.9403
66,05/23/23 05:15:00 PM,30297.2,34547.0,10.50,47573.8,30.9633
67,05/23/23 05:30:00 PM,30297.2,34523.5,10.47,47576.7,30.9654
68,05/23/23 05:45:00 PM,30269.6,34554.9,10.51,47572.9,30.9627
69,05/23/23 06:00:00 PM,30241.9,34541.8,10.50,47566.7,30.9582
70,05/23/23 06:15:00 PM,30241.9,34573.2,10.52,47586.3,30.9724
71,05/23/23 06:30:00 PM,30269.6,34476.7,10.40,47594.4,30.9783
72,05/23/23 06:45:00 PM,30154.2,34440.3,10.33,47626.3,31.0016
73,05/23/23 07:00:00 PM,30041.8,34344.4,10.25,47588.3,30.9739
74,05/23/23 07:15:00 PM,29987.0,34414.3,10.36,47555.6,30.9501
75,05/23/23 07:30:00 PM,30184.2,34531.4,10.51,47540.8,30.9393
76,05/23/23 07:45:00 PM,30244.4,34578.4,10.56,47546.8,30.9436
77,05/23/23 08:00:00 PM,30156.7,34455.9,10.40,47565.9,30.9576
78,05/23/23 08:15:00 PM,30156.7,34476.7,10.40,47594.4,30.9783
79,05/23/23 08:30:00 PM,30156.7,34549.6,10.50,47577.4,30.9659
80,05/23/23 08:45:00 PM,30244.4,34468.9,10.43,47548.7,30.9450
81,05/23/23 09:00:00 PM,30129.2,34424.7,10.38,47546.5,30.9435
82,05/23/23 09:15:00 PM,30244.4,34505.3,10.46,47563.5,30.9558
83,05/23/23 09:30:00 PM,30129.2,34396.2,10.36,47530.8,30.9320
84,05/23/23 09:45:00 PM,29932.3,34169.4,10.15,47464.6,30.8838
85,05/23/23 10:00:00 PM,30129.2,34321.2,10.30,47498.0,30.9081
86,05/23/23 10:15:00 PM,30214.3,34458.5,10.40,47569.5,30.9602
87,05/23/23 10:30:00 PM,30129.2,34437.7,10.40,47541.0,30.9394
88,05/23/23 10:45:00 PM,30156.7,34406.5,10.32,47591.7,30.9763
89,05/23/23 11:00:00 PM,30129.2,34432.5,10.36,47580.6,30.9683
90,05/23/23 11:15:00 PM,30214.3,34440.3,10.37,47579.6,30.9675
91,05/23/23 11:30:00 PM,30129.2,34445.5,10.36,47598.4,30.9812
92,05/23/23 11:45:00 PM,30044.3,34461.1,10.37,47608.1,30.9883
93,05/24/23 12:00:00 AM,30101.7,34414.3,10.36,47555.6,30.9501
94,05/24/23 12:15:00 AM,30101.7,34414.3,10.35,47567.3,30.9586
95,05/24/23 12:30:00 AM,30129.2,34409.1,10.32,47595.2,30.9789
96,05/24/23 12:45:00 AM,30129.2,34334.1,10.28,47539.1,30.9380
97,05/24/23 01:00:00 AM,30016.9,34357.3,10.26,47594.3,30.9783
98,05/24/23 01:15:00 AM,29932.3,34341.8,10.27,47561.4,30.9543
99,05/24/23 01:30:00 AM,30016.9,34341.8,10.26,47573.1,30.9628
100,05/24/23 01:45:00 AM,30016.9,34326.3,10.26,47551.8,30.9473
101,05/24/23 02:00:00 AM,30016.9,34313.4,10.26,47534.0,30.9344
102,05/24/23 02:15:00 AM,29845.6,34156.6,10.06,47552.4,30.9477
103,05/24/23 02:30:00 AM,29761.6,33985.7,9.90,47503.9,30.9125
104,05/24/23 02:45:00 AM,29570.0,33874.3,9.78,47490.5,30.9027
105,05/24/23 03:00:00 AM,29650.9,33894.5,9.81,47483.2,30.8974
106,05/24/23 03:15:00 AM,29594.5,33909.7,9.80,47516.1,30.9213
107,05/24/23 03:30:00 AM,29570.0,33874.3,9.81,47455.2,30.8770
108,05/24/23 03:45:00 AM,29594.5,33894.5,9.81,47483.2,30.8974
109,05/24/23 04:00:00 AM,29594.5,33806.2,9.68,47513.6,30.9195
110,05/24/23 04:15:00 AM,29761.6,34049.3,9.98,47498.0,30.9082
111,05/24/23 04:30:00 AM,29932.3,34169.4,10.10,47523.1,30.9264
112,05/24/23 04:45:00 AM,29905.1,34261.9,10.19,47545.1,30.9425
113,05/24/23 05:00:00 AM,30016.9,34290.2,10.21,47560.7,30.9538
114,05/24/23 05:15:00 AM,29989.5,34282.5,10.22,47538.4,30.9375
115,05/24/23 05:30:00 AM,30186.7,34303.1,10.24,47543.3,30.9411
116,05/24/23 05:45:00 AM,30074.2,34282.5,10.27,47479.9,30.8950
117,05/24/23 06:00:00 AM,30074.2,34388.4,10.37,47508.4,30.9157
118,05/24/23 06:15:00 AM,30159.2,34411.7,10.38,47528.7,30.9305
119,05/24/23 06:30:00 AM,30159.2,34463.7,10.46,47506.6,30.9144
120,05/24/23 06:45:00 AM,30186.7,34432.5,10.42,47510.5,30.9173
121,05/24/23 07:00:00 AM,30186.7,34463.7,10.43,47541.6,30.9399
122,05/24/23 07:15:00 AM,30186.7,34432.5,10.41,47522.2,30.9257
123,05/24/23 07:30:00 AM,30129.2,34414.3,10.35,47567.3,30.9586
124,05/24/23 07:45:00 AM,30244.4,34328.9,10.31,47496.9,30.9073
125,05/24/23 08:00:00 AM,29845.6,34156.6,10.11,47493.8,30.9051
126,05/24/23 08:15:00 AM,29818.4,34097.8,10.05,47482.9,30.8972
127,05/24/23 08:30:00 AM,29682.8,34082.5,10.06,47450.1,30.8733
128,05/24/23 08:45:00 AM,29877.8,34079.9,10.06,47446.5,30.8707
129,05/24/23 09:00:00 AM,29877.8,34059.5,10.07,47406.6,30.8416
130,05/24/23 09:15:00 AM,29682.8,34036.6,10.04,47410.1,30.8442
131,05/24/23 09:30:00 AM,29739.4,34057.0,10.04,47438.3,30.8647
132,05/24/23 09:45:00 AM,29712.4,34034.0,10.07,47371.4,30.8160
133,05/24/23 10:00:00 AM,29823.4,34018.8,10.06,47362.1,30.8093
134,05/24/23 10:15:00 AM,29880.3,34079.9,10.12,47376.3,30.8196
135,05/24/23 10:30:00 AM,29937.3,34215.6,10.30,47353.0,30.8026
136,05/24/23 10:45:00 AM,29994.5,34285.0,10.38,47355.1,30.8042
137,05/24/23 11:00:00 AM,29882.8,34326.3,10.45,47330.3,30.7861
138,05/24/23 11:15:00 AM,30051.8,34367.7,10.53,47294.1,30.7598
139,05/24/23 11:30:00 AM,30567.8,35059.9,11.36,47274.5,30.7455
140,05/24/23 11:45:00 AM,31464.4,36021.3,12.57,47174.5,30.6728
141,05/24/23 12:00:00 PM,31496.0,36052.1,12.69,47080.5,30.6044
142,05/24/23 12:15:00 PM,31680.7,36139.4,12.77,47104.4,30.6218
143,05/24/23 12:30:00 PM,31588.2,36176.0,12.95,46951.8,30.5109
144,05/24/23 12:45:00 PM,31709.8,36300.6,13.14,46902.2,30.4748
145,05/24/23 01:00:00 PM,31773.5,36417.4,13.39,46776.9,30.3838
146,05/24/23 01:15:00 PM,31866.6,36480.3,13.48,46758.5,30.3705
147,05/24/23 01:30:00 PM,32021.6,36731.0,13.86,46662.5,30.3008
148,05/24/23 01:45:00 PM,31960.0,36760.0,13.91,46644.9,30.2880
149,05/24/23 02:00:00 PM,32115.5,36800.7,13.92,46685.4,30.3174
150,05/24/23 02:15:00 PM,31712.5,36380.3,13.52,46587.5,30.2464
151,05/24/23 02:30:00 PM,31744.3,36437.4,13.54,46638.4,30.2833
152,05/24/23 02:45:00 PM,31683.3,36557.8,13.71,46606.3,30.2600
153,05/24/23 03:00:00 PM,31837.3,36731.0,13.96,46554.2,30.2222
154,05/24/23 03:15:00 PM,32083.3,36923.1,14.28,46450.6,30.1471
155,05/24/23 03:30:00 PM,31928.0,36739.7,13.95,46576.0,30.2380
156,05/24/23 03:45:00 PM,31625.1,36337.6,13.53,46522.3,30.1991
157,05/24/23 04:00:00 PM,31472.3,36212.8,13.34,46570.2,30.2339
158,05/24/23 04:15:00 PM,31808.0,36638.5,13.90,46502.4,30.1847
159,05/24/23 04:30:00 PM,31837.3,36580.8,13.79,46548.6,30.2181
160,05/24/23 04:45:00 PM,31808.0,36520.5,13.76,46504.8,30.1864
161,05/24/23 05:00:00 PM,31840.0,36722.3,14.05,46446.1,30.1438
162,05/24/23 05:15:00 PM,31930.6,36777.4,14.13,46429.2,30.1316
163,05/24/23 05:30:00 PM,31205.6,35898.3,12.91,46637.7,30.2828
164,05/24/23 05:45:00 PM,31029.3,35751.1,12.71,46667.9,30.3047
165,05/24/23 06:00:00 PM,30708.0,35446.2,12.28,46747.7,30.3626
166,05/24/23 06:15:00 PM,30252.0,34998.4,11.63,46885.7,30.4629
167,05/24/23 06:30:00 PM,29974.6,34678.0,11.19,46956.3,30.5142
168,05/24/23 06:45:00 PM,29759.2,34494.9,11.03,46892.0,30.4675
169,05/24/23 07:00:00 PM,29677.9,34489.7,10.99,46930.7,30.4955
170,05/24/23 07:15:00 PM,29759.2,34560.1,11.08,46923.0,30.4899
171,05/24/23 07:30:00 PM,29897.6,34628.1,11.23,46843.8,30.4324
172,05/24/23 07:45:00 PM,29848.1,34604.5,11.21,46834.8,30.4259
173,05/24/23 08:00:00 PM,29848.1,34654.3,11.25,46856.2,30.4415
174,05/24/23 08:15:00 PM,29766.6,34583.6,11.16,46863.5,30.4468
175,05/24/23 08:30:00 PM,29739.4,34518.3,11.09,46855.3,30.4408
176,05/24/23 08:45:00 PM,29796.2,34588.8,11.14,46893.3,30.4684
177,05/24/23 09:00:00 PM,29962.2,34722.7,11.37,46811.9,30.4093
178,05/24/23 09:15:00 PM,29934.8,34817.7,11.66,46611.7,30.2640
179,05/24/23 09:30:00 PM,30184.2,35049.2,11.81,46750.5,30.3647
180,05/24/23 09:45:00 PM,30267.0,34987.7,11.76,46725.1,30.3463
181,05/24/23 10:00:00 PM,30019.4,34897.2,11.56,46830.1,30.4225
182,05/24/23 10:15:00 PM,29962.2,34735.9,11.39,46806.9,30.4056
183,05/24/23 10:30:00 PM,29690.2,34507.9,11.10,46829.9,30.4223
184,05/24/23 10:45:00 PM,29714.8,34445.5,11.01,46848.2,30.4356
185,05/24/23 11:00:00 PM,29714.8,34481.9,11.04,46863.1,30.4465
186,05/24/23 11:15:00 PM,29796.2,34528.8,11.11,46846.6,30.4345
187,05/24/23 11:30:00 PM,29934.8,34693.8,11.35,46795.8,30.3976
188,05/24/23 11:45:00 PM,29962.2,34717.4,11.36,46816.1,30.4123
189,05/25/23 12:00:00 AM,29905.1,34643.9,11.26,46830.9,30.4231
190,05/25/23 12:15:00 AM,29796.2,34536.6,11.19,46766.3,30.3761
191,05/25/23 12:30:00 AM,29739.4,34474.1,11.10,46784.3,30.3893
192,05/25/23 12:45:00 AM,29714.8,34507.9,11.11,46818.5,30.4141
193,05/25/23 01:00:00 AM,29528.4,34359.9,10.93,46823.7,30.4179
194,05/25/23 01:15:00 AM,29447.8,34282.5,10.83,46833.1,30.4247
195,05/25/23 01:30:00 AM,29370.0,34100.3,10.68,46757.1,30.3695
196,05/25/23 01:45:00 AM,29345.7,34008.6,10.59,46735.1,30.3535
197,05/25/23 02:00:00 AM,29241.5,33904.6,10.53,46661.9,30.3004
198,05/25/23 02:15:00 AM,29321.4,34097.8,10.72,46708.0,30.3338
199,05/25/23 02:30:00 AM,29353.0,34090.1,10.74,46674.7,30.3097
200,05/25/23 02:45:00 AM,29116.1,33788.6,10.51,46526.3,30.2020
201,05/25/23 03:00:00 AM,29193.2,33973.0,10.64,46629.5,30.2769
202,05/25/23 03:15:00 AM,29248.8,34138.7,10.84,46626.8,30.2749
203,05/25/23 03:30:00 AM,29353.0,34179.6,10.87,46648.1,30.2903
204,05/25/23 03:45:00 AM,29374.8,34236.1,10.90,46690.4,30.3211
205,05/25/23 04:00:00 AM,29511.3,34249.0,10.97,46628.3,30.2760
206,05/25/23 04:15:00 AM,29374.8,34187.3,10.79,46749.6,30.3641
207,05/25/23 04:30:00 AM,29399.1,34146.3,10.73,46762.5,30.3734
208,05/25/23 04:45:00 AM,29374.8,34110.5,10.71,46736.7,30.3546
209,05/25/23 05:00:00 AM,29321.4,34077.4,10.68,46725.9,30.3468
210,05/25/23 05:15:00 AM,29399.1,34062.1,10.66,46727.9,30.3483
211,05/25/23 05:30:00 AM,29273.0,34069.7,10.71,46681.2,30.3144
212,05/25/23 05:45:00 AM,29430.8,34184.8,10.88,46643.7,30.2872
213,05/25/23 06:00:00 AM,29511.3,34334.1,11.06,46641.1,30.2853
214,05/25/23 06:15:00 AM,29567.5,34318.6,11.13,46541.0,30.2127
215,05/25/23 06:30:00 AM,29430.8,34164.3,10.79,46718.4,30.3414
216,05/25/23 06:45:00 AM,29328.7,34184.8,10.87,46655.1,30.2955
217,05/25/23 07:00:00 AM,29486.9,34254.1,10.99,46612.5,30.2646
218,05/25/23 07:15:00 AM,29648.4,34336.7,11.14,46554.1,30.2221
219,05/25/23 07:30:00 AM,29543.1,34437.7,11.25,46565.6,30.2305
220,05/25/23 07:45:00 AM,29702.5,34507.9,11.37,46524.4,30.2006
221,05/25/23 08:00:00 AM,29623.9,34422.1,11.31,46477.1,30.1663
222,05/25/23 08:15:00 AM,29567.5,34429.9,11.24,46566.4,30.2311
223,05/25/23 08:30:00 AM,29567.5,34339.2,11.10,46602.7,30.2574
224,05/25/23 08:45:00 AM,29486.9,34295.4,11.03,46622.9,30.2721
225,05/25/23 09:00:00 AM,29592.0,34310.8,11.01,46666.4,30.3036
226,05/25/23 09:15:00 AM,29462.5,34295.4,11.08,46566.3,30.2310
227,05/25/23 09:30:00 AM,29702.5,34471.5,11.30,46554.5,30.2225
228,05/25/23 09:45:00 AM,30086.7,35025.1,12.10,46395.1,30.1068
229,05/25/23 10:00:00 AM,30479.0,35256.2,12.49,46267.0,30.0139
230,05/25/23 10:15:00 AM,30425.9,35337.4,12.60,46251.8,30.0030
231,05/25/23 10:30:00 AM,30209.3,35186.1,12.51,46153.7,29.9318
232,05/25/23 10:45:00 AM,30292.2,35196.8,12.70,45960.0,29.7915
233,05/25/23 11:00:00 AM,30405.6,35383.6,12.90,45984.2,29.8091
234,05/25/23 11:15:00 AM,30131.7,35062.5,12.60,45894.4,29.7441
235,05/25/23 11:30:00 AM,30081.7,35102.7,12.85,45675.5,29.5856
236,05/25/23 11:45:00 AM,30330.0,35280.5,12.86,45894.5,29.7441
237,05/25/23 12:00:00 PM,30279.6,35323.9,12.96,45842.2,29.7062
238,05/25/23 12:15:00 PM,30362.7,35345.6,13.01,45816.1,29.6874
239,05/25/23 12:30:00 PM,30312.3,35432.6,13.18,45744.7,29.6357
240,05/25/23 12:45:00 PM,30179.2,35207.6,12.83,45832.7,29.6994
241,05/25/23 01:00:00 PM,30129.2,35264.3,12.97,45754.5,29.6428
242,05/25/23 01:15:00 PM,30685.0,35776.1,13.81,45509.4,29.4656
243,05/25/23 01:30:00 PM,30324.9,35566.6,13.43,45647.9,29.5657
244,05/25/23 01:45:00 PM,30259.5,35391.7,13.14,45735.2,29.6288
245,05/25/23 02:00:00 PM,30324.9,35588.5,13.45,45654.5,29.5705
246,05/25/23 02:15:00 PM,29997.0,35143.0,12.79,45792.5,29.6703
247,05/25/23 02:30:00 PM,29813.5,35043.8,12.62,45848.4,29.7107
248,05/25/23 02:45:00 PM,29924.9,35178.0,12.87,45751.2,29.6404
249,05/25/23 03:00:00 PM,29982.0,35256.2,13.00,45711.7,29.6119
250,05/25/23 03:15:00 PM,29932.3,35256.2,12.98,45733.3,29.6275
251,05/25/23 03:30:00 PM,30014.4,35291.3,13.16,45584.8,29.5201
252,05/25/23 03:45:00 PM,30282.1,35484.4,13.44,45532.4,29.4822
253,05/25/23 04:00:00 PM,30151.7,35511.8,13.49,45514.0,29.4689
254,05/25/23 04:15:00 PM,30209.3,35511.8,13.52,45482.1,29.4458
255,05/25/23 04:30:00 PM,30257.0,35528.2,13.44,45588.3,29.5226
256,05/25/23 04:45:00 PM,30184.2,35591.3,13.55,45551.3,29.4959
257,05/25/23 05:00:00 PM,30299.7,35657.3,13.81,45359.2,29.3570
258,05/25/23 05:15:00 PM,30054.3,35397.2,13.37,45495.8,29.4557
259,05/25/23 05:30:00 PM,29781.4,35062.5,12.75,45731.6,29.6262
260,05/25/23 05:45:00 PM,29633.7,34881.3,12.55,45713.1,29.6128
261,05/25/23 06:00:00 PM,29374.8,34654.3,12.20,45797.7,29.6741
262,05/25/23 06:15:00 PM,29421.0,34625.5,12.14,45825.6,29.6942
263,05/25/23 06:30:00 PM,29321.4,34541.8,12.02,45847.0,29.7098
264,05/25/23 06:45:00 PM,29321.4,34520.9,11.93,45918.4,29.7614
265,05/25/23 07:00:00 PM,29222.2,34554.9,12.01,45875.3,29.7302
266,05/25/23 07:15:00 PM,29321.4,34604.5,12.05,45896.7,29.7457
267,05/25/23 07:30:00 PM,29430.8,34730.6,12.29,45799.4,29.6753
268,05/25/23 07:45:00 PM,29477.1,34751.7,12.29,45827.0,29.6953
269,05/25/23 08:00:00 PM,29374.8,34683.2,12.17,45868.5,29.7253
270,05/25/23 08:15:00 PM,29243.9,34458.5,11.87,45902.0,29.7496
271,05/25/23 08:30:00 PM,29068.0,34396.2,11.73,45974.0,29.8017
272,05/25/23 08:45:00 PM,29068.0,34292.8,11.62,45958.4,29.7904
273,05/25/23 09:00:00 PM,29145.0,34305.7,11.72,45865.0,29.7227
274,05/25/23 09:15:00 PM,29024.8,34223.3,11.65,45832.8,29.6994
275,05/25/23 09:30:00 PM,28905.2,34146.3,11.86,45500.0,29.4588
276,05/25/23 09:45:00 PM,29231.9,34567.9,12.12,45771.8,29.6553
277,05/25/23 10:00:00 PM,29384.6,34630.7,12.19,45777.7,29.6596
278,05/25/23 10:15:00 PM,29210.1,34588.8,12.15,45766.4,29.6514
279,05/25/23 10:30:00 PM,29340.8,34630.7,12.20,45766.8,29.6517
280,05/25/23 10:45:00 PM,29362.7,34693.8,12.28,45762.1,29.6483
281,05/25/23 11:00:00 PM,29188.4,34588.8,12.14,45777.3,29.6593
282,05/25/23 11:15:00 PM,29231.9,34414.3,11.87,45843.5,29.7072
283,05/25/23 11:30:00 PM,28981.7,34269.6,11.67,45872.2,29.7280
284,05/25/23 11:45:00 PM,29034.4,34372.9,11.81,45854.8,29.7154
285,05/26/23 12:00:00 AM,29231.9,34422.1,11.91,45809.9,29.6829
286,05/26/23 12:15:00 AM,29176.3,34437.7,11.86,45885.5,29.7376
287,05/26/23 12:30:00 AM,29176.3,34479.3,11.92,45874.4,29.7296
288,05/26/23 12:45:00 AM,28755.3,33965.4,11.26,45920.6,29.7630
289,05/26/23 01:00:00 AM,28755.3,33998.4,11.31,45909.2,29.7548
290,05/26/23 01:15:00 AM,28981.7,34297.9,11.71,45865.6,29.7232
291,05/26/23 01:30:00 AM,29188.4,34526.2,12.12,45716.9,29.6156
292,05/26/23 01:45:00 AM,29089.6,34406.5,11.99,45701.5,29.6045
293,05/26/23 02:00:00 AM,29089.6,34414.3,11.99,45711.8,29.6119
294,05/26/23 02:15:00 AM,29188.4,34435.1,12.01,45717.3,29.6159
295,05/26/23 02:30:00 AM,28767.2,34113.1,11.70,45631.3,29.5537
296,05/26/23 02:45:00 AM,28545.0,33640.8,11.21,45540.2,29.4878
297,05/26/23 03:00:00 AM,28618.0,33791.1,11.39,45543.1,29.4899
298,05/26/23 03:15:00 AM,28451.0,33738.4,11.34,45527.7,29.4788
299,05/26/23 03:30:00 AM,28639.3,33864.2,11.39,45640.9,29.5606
300,05/26/23 03:45:00 AM,28755.3,34006.0,11.45,45764.2,29.6498
301,05/26/23 04:00:00 AM,28776.7,34087.6,11.45,45873.2,29.7287
302,05/26/23 04:15:00 AM,28852.8,34087.6,11.46,45862.1,29.7207
303,05/26/23 04:30:00 AM,28852.8,34067.1,11.47,45823.6,29.6928
304,05/26/23 04:45:00 AM,28734.0,33973.0,11.42,45753.2,29.6419
305,05/26/23 05:00:00 AM,28660.6,33912.2,11.41,45683.0,29.5911
306,05/26/23 05:15:00 AM,28639.3,33856.6,11.41,45608.7,29.5373
307,05/26/23 05:30:00 AM,28639.3,33952.7,11.53,45604.8,29.5345
308,05/26/23 05:45:00 AM,28618.0,33864.2,11.46,45563.7,29.5048
309,05/26/23 06:00:00 AM,28734.0,33912.2,11.44,45649.9,29.5671
310,05/26/23 06:15:00 AM,28734.0,33912.2,11.44,45649.9,29.5671
311,05/26/23 06:30:00 AM,28618.0,33851.6,11.41,45602.0,29.5325
312,05/26/23 06:45:00 AM,28599.2,33884.4,11.41,45645.8,29.5642
313,05/26/23 07:00:00 AM,28693.7,33897.0,11.44,45629.6,29.5524
314,05/26/23 07:15:00 AM,28618.0,33791.1,11.42,45510.1,29.4660
315,05/26/23 07:30:00 AM,28505.0,33856.6,11.50,45509.6,29.4657
316,05/26/23 07:45:00 AM,28651.1,33871.8,11.58,45442.0,29.4169
317,05/26/23 08:00:00 AM,28767.2,33912.2,11.61,45462.9,29.4320
318,05/26/23 08:15:00 AM,28672.4,33912.2,11.62,45452.0,29.4240
319,05/26/23 08:30:00 AM,28629.8,33957.8,11.65,45479.8,29.4441
320,05/26/23 08:45:00 AM,28703.1,33912.2,11.60,45473.9,29.4399
321,05/26/23 09:00:00 AM,28629.8,33945.1,11.67,45441.0,29.4161
322,05/26/23 09:15:00 AM,28724.5,34011.1,11.77,45419.2,29.4004
323,05/26/23 09:30:00 AM,28703.1,33945.1,11.70,45408.2,29.3924
324,05/26/23 09:45:00 AM,28800.4,34059.5,11.82,45428.8,29.4073
325,05/26/23 10:00:00 AM,28874.2,34092.7,11.84,45450.9,29.4233
326,05/26/23 10:15:00 AM,28819.4,34059.5,11.77,45483.4,29.4468
327,05/26/23 10:30:00 AM,28852.8,34059.5,11.86,45385.2,29.3758
328,05/26/23 10:45:00 AM,28757.7,34011.1,11.87,45310.2,29.3216
329,05/26/23 11:00:00 AM,28809.9,34051.9,11.97,45255.5,29.2821
330,05/26/23 11:15:00 AM,28886.1,34233.6,12.20,45245.6,29.2749
331,05/26/23 11:30:00 AM,28907.6,34154.0,12.03,45325.0,29.3323
332,05/26/23 11:45:00 AM,28960.2,34282.5,12.28,45223.3,29.2588
