"Plot Title: 21742590"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 21742590, SEN S/N: 21742590)","High Range, μS/cm (LGR S/N: 21742590, SEN S/N: 21742590)","Temp, °C (LGR S/N: 21742590, SEN S/N: 21742590)","Specific Conductance, μS/cm (LGR S/N: 21742590)","Salinity, ppt (LGR S/N: 21742590)"
63,05/23/23 04:30:00 PM,30247.0,33497.8,10.82,45780.5,29.6616
64,05/23/23 04:45:00 PM,30078.5,33355.7,10.62,45811.3,29.6839
65,05/23/23 05:00:00 PM,29839.5,33178.4,10.38,45838.8,29.7038
66,05/23/23 05:15:00 PM,29675.8,32982.4,10.25,45716.2,29.6151
67,05/23/23 05:30:00 PM,29675.8,32982.4,10.14,45840.4,29.7050
68,05/23/23 05:45:00 PM,29675.8,32938.8,10.09,45836.8,29.7024
69,05/23/23 06:00:00 PM,29586.1,32926.0,10.03,45887.1,29.7388
70,05/23/23 06:15:00 PM,29586.1,32852.1,9.96,45864.3,29.7223
71,05/23/23 06:30:00 PM,29569.6,32869.9,9.96,45889.0,29.7401
72,05/23/23 06:45:00 PM,29659.3,32946.5,10.08,45858.8,29.7183
73,05/23/23 07:00:00 PM,29496.7,32796.2,9.88,45877.7,29.7320
74,05/23/23 07:15:00 PM,29569.6,32864.8,9.96,45881.9,29.7350
75,05/23/23 07:30:00 PM,29586.1,32890.3,9.97,45905.9,29.7523
76,05/23/23 07:45:00 PM,29569.6,32864.8,9.93,45916.0,29.7597
77,05/23/23 08:00:00 PM,29569.6,32803.8,9.84,45933.8,29.7726
78,05/23/23 08:15:00 PM,29407.5,32778.5,9.82,45921.4,29.7636
79,05/23/23 08:30:00 PM,29496.7,32786.1,9.83,45920.6,29.7630
80,05/23/23 08:45:00 PM,29496.7,32765.8,9.84,45881.0,29.7344
81,05/23/23 09:00:00 PM,29407.5,32760.7,9.81,45908.1,29.7540
82,05/23/23 09:15:00 PM,29407.5,32722.8,9.81,45855.4,29.7159
83,05/23/23 09:30:00 PM,29480.2,32717.8,9.77,45894.0,29.7438
84,05/23/23 09:45:00 PM,29321.0,32680.0,9.73,45887.0,29.7387
85,05/23/23 10:00:00 PM,29407.5,32687.5,9.74,45886.0,29.7380
86,05/23/23 10:15:00 PM,29407.5,32722.8,9.73,45946.6,29.7818
87,05/23/23 10:30:00 PM,29321.0,32697.6,9.74,45900.1,29.7482
88,05/23/23 10:45:00 PM,29321.0,32712.7,9.74,45921.1,29.7634
89,05/23/23 11:00:00 PM,29407.5,32697.6,9.74,45900.1,29.7482
90,05/23/23 11:15:00 PM,29391.2,32705.2,9.74,45910.7,29.7558
91,05/23/23 11:30:00 PM,29321.0,32662.3,9.76,45828.2,29.6961
92,05/23/23 11:45:00 PM,29480.2,32700.1,9.76,45880.8,29.7342
93,05/24/23 12:00:00 AM,29480.2,32730.4,9.74,45945.8,29.7812
94,05/24/23 12:15:00 AM,29407.5,32682.5,9.74,45879.1,29.7330
95,05/24/23 12:30:00 AM,29391.2,32712.7,9.74,45921.1,29.7634
96,05/24/23 12:45:00 AM,29391.2,32695.1,9.74,45896.6,29.7457
97,05/24/23 01:00:00 AM,29480.2,32672.4,9.74,45865.0,29.7228
98,05/24/23 01:15:00 AM,29391.2,32705.2,9.74,45910.7,29.7558
99,05/24/23 01:30:00 AM,29407.5,32712.7,9.74,45921.1,29.7634
100,05/24/23 01:45:00 AM,29480.2,32697.6,9.73,45911.5,29.7564
101,05/24/23 02:00:00 AM,29480.2,32687.5,9.72,45908.8,29.7545
102,05/24/23 02:15:00 AM,29321.0,32637.2,9.65,45918.6,29.7616
103,05/24/23 02:30:00 AM,29321.0,32644.7,9.65,45929.1,29.7692
104,05/24/23 02:45:00 AM,29248.8,32614.6,9.65,45887.1,29.7388
105,05/24/23 03:00:00 AM,29232.5,32627.1,9.63,45927.4,29.7679
106,05/24/23 03:15:00 AM,29321.0,32627.1,9.65,45904.5,29.7514
107,05/24/23 03:30:00 AM,29407.5,32627.1,9.65,45904.5,29.7514
108,05/24/23 03:45:00 AM,29391.2,32622.1,9.66,45886.2,29.7381
109,05/24/23 04:00:00 AM,29321.0,32609.6,9.66,45868.7,29.7255
110,05/24/23 04:15:00 AM,29391.2,32632.2,9.66,45900.2,29.7483
111,05/24/23 04:30:00 AM,29321.0,32632.2,9.65,45911.7,29.7565
112,05/24/23 04:45:00 AM,29302.4,32614.6,9.60,45944.2,29.7801
113,05/24/23 05:00:00 AM,29232.5,32579.5,9.57,45929.5,29.7695
114,05/24/23 05:15:00 AM,29302.4,32597.0,9.57,45954.0,29.7872
115,05/24/23 05:30:00 AM,29302.4,32604.6,9.57,45964.6,29.7949
116,05/24/23 05:45:00 AM,29302.4,32584.5,9.57,45936.5,29.7745
117,05/24/23 06:00:00 AM,29302.4,32592.0,9.58,45935.5,29.7738
118,05/24/23 06:15:00 AM,29302.4,32582.0,9.58,45921.6,29.7637
119,05/24/23 06:30:00 AM,29302.4,32567.0,9.60,45877.7,29.7320
120,05/24/23 06:45:00 AM,29283.7,32599.6,9.60,45923.3,29.7650
121,05/24/23 07:00:00 AM,29283.7,32604.6,9.61,45918.8,29.7617
122,05/24/23 07:15:00 AM,29356.1,32617.1,9.62,45924.9,29.7661
123,05/24/23 07:30:00 AM,29283.7,32642.2,9.63,45948.5,29.7832
124,05/24/23 07:45:00 AM,29356.1,32654.8,9.66,45931.8,29.7711
125,05/24/23 08:00:00 AM,29197.6,32649.8,9.65,45936.2,29.7743
126,05/24/23 08:15:00 AM,29356.1,32654.8,9.67,45920.3,29.7628
127,05/24/23 08:30:00 AM,29267.4,32589.5,9.71,45783.7,29.6640
128,05/24/23 08:45:00 AM,29267.4,32562.0,9.74,45711.4,29.6116
129,05/24/23 09:00:00 AM,29179.0,32532.0,9.77,45635.6,29.5568
130,05/24/23 09:15:00 AM,29251.1,32532.0,9.81,45590.3,29.5241
131,05/24/23 09:30:00 AM,29251.1,32519.5,9.84,45539.0,29.4870
132,05/24/23 09:45:00 AM,29251.1,32539.5,9.88,45521.6,29.4744
133,05/24/23 10:00:00 AM,29321.0,32534.5,9.89,45503.4,29.4612
134,05/24/23 10:15:00 AM,29232.5,32522.0,9.94,45429.8,29.4080
135,05/24/23 10:30:00 AM,29146.6,32464.7,9.96,45328.0,29.3344
136,05/24/23 10:45:00 AM,29128.0,32459.8,9.99,45287.5,29.3052
137,05/24/23 11:00:00 AM,29197.6,32527.0,10.08,45279.6,29.2995
138,05/24/23 11:15:00 AM,29197.6,32494.6,10.09,45223.7,29.2592
139,05/24/23 11:30:00 AM,29267.4,32499.6,10.13,45186.0,29.2319
140,05/24/23 11:45:00 AM,29181.4,32454.8,10.10,45157.6,29.2114
141,05/24/23 12:00:00 PM,29162.8,32432.4,10.09,45137.9,29.1972
142,05/24/23 12:15:00 PM,29077.1,32434.9,10.14,45085.6,29.1595
143,05/24/23 12:30:00 PM,29232.5,32452.3,10.15,45098.5,29.1687
144,05/24/23 12:45:00 PM,29216.2,32377.9,10.08,45073.8,29.1509
145,05/24/23 01:00:00 PM,29199.9,32442.4,10.17,45062.6,29.1428
146,05/24/23 01:15:00 PM,29111.8,32439.9,10.18,45048.0,29.1323
147,05/24/23 01:30:00 PM,29095.6,32425.0,10.19,45016.4,29.1095
148,05/24/23 01:45:00 PM,29148.9,32479.7,10.27,45002.9,29.0997
149,05/24/23 02:00:00 PM,29079.4,32350.8,10.29,44803.6,28.9560
150,05/24/23 02:15:00 PM,29130.3,32477.2,10.30,44966.2,29.0733
151,05/24/23 02:30:00 PM,29114.1,32492.1,10.30,44986.7,29.0880
152,05/24/23 02:45:00 PM,29183.7,32549.5,10.39,44965.8,29.0730
153,05/24/23 03:00:00 PM,29253.4,32554.5,10.39,44972.7,29.0779
154,05/24/23 03:15:00 PM,29167.4,32479.7,10.33,44936.4,29.0518
155,05/24/23 03:30:00 PM,29081.7,32487.1,10.31,44968.7,29.0751
156,05/24/23 03:45:00 PM,29202.3,32587.0,10.49,44906.7,29.0304
157,05/24/23 04:00:00 PM,29342.1,32712.7,10.70,44847.1,28.9874
158,05/24/23 04:15:00 PM,29323.4,32720.3,10.74,44813.6,28.9632
159,05/24/23 04:30:00 PM,29307.0,32722.8,10.77,44784.1,28.9420
160,05/24/23 04:45:00 PM,29307.0,32705.2,10.69,44847.9,28.9879
161,05/24/23 05:00:00 PM,29290.7,32594.5,10.90,44468.5,28.7145
162,05/24/23 05:15:00 PM,29204.6,32517.0,10.91,44352.8,28.6312
163,05/24/23 05:30:00 PM,29188.3,32512.1,10.88,44378.6,28.6498
164,05/24/23 05:45:00 PM,29188.3,32432.4,10.76,44400.6,28.6656
165,05/24/23 06:00:00 PM,29033.2,32284.2,10.64,44329.3,28.6143
166,05/24/23 06:15:00 PM,29033.2,32353.2,10.56,44510.5,28.7448
167,05/24/23 06:30:00 PM,29102.5,32390.3,10.65,44463.0,28.7105
168,05/24/23 06:45:00 PM,28950.2,32365.6,10.61,44472.9,28.7177
169,05/24/23 07:00:00 PM,28950.2,32326.1,10.53,44506.3,28.7417
170,05/24/23 07:15:00 PM,28950.2,32338.4,10.61,44435.8,28.6910
171,05/24/23 07:30:00 PM,29017.0,32363.1,10.62,44458.6,28.7074
172,05/24/23 07:45:00 PM,28950.2,32355.7,10.61,44459.4,28.7080
173,05/24/23 08:00:00 PM,29169.8,32514.5,10.74,44533.9,28.7616
174,05/24/23 08:15:00 PM,29169.8,32512.1,10.70,44574.3,28.7907
175,05/24/23 08:30:00 PM,29102.5,32425.0,10.55,44619.5,28.8233
176,05/24/23 08:45:00 PM,29033.2,32360.6,10.54,44542.5,28.7678
177,05/24/23 09:00:00 PM,28881.2,32328.5,10.38,44673.9,28.8625
178,05/24/23 09:15:00 PM,28814.7,32240.0,10.23,44717.5,28.8939
179,05/24/23 09:30:00 PM,28830.7,32262.1,10.10,44891.7,29.0195
180,05/24/23 09:45:00 PM,28897.3,32232.6,10.03,44928.7,29.0462
181,05/24/23 10:00:00 PM,28746.1,32181.2,9.97,44924.3,29.0430
182,05/24/23 10:15:00 PM,28830.7,32183.7,9.84,45072.7,29.1501
183,05/24/23 10:30:00 PM,28762.1,32200.8,9.84,45096.5,29.1673
184,05/24/23 10:45:00 PM,28897.3,32200.8,9.87,45062.9,29.1431
185,05/24/23 11:00:00 PM,28762.1,32217.9,9.87,45086.7,29.1602
186,05/24/23 11:15:00 PM,28746.1,32217.9,9.84,45120.2,29.1844
187,05/24/23 11:30:00 PM,28762.1,32213.0,9.78,45180.6,29.2280
188,05/24/23 11:45:00 PM,28746.1,32257.2,9.77,45253.3,29.2805
189,05/25/23 12:00:00 AM,28830.7,32200.8,9.74,45208.6,29.2482
190,05/25/23 12:15:00 AM,28746.1,32213.0,9.74,45225.5,29.2605
191,05/25/23 12:30:00 AM,28830.7,32213.0,9.73,45236.8,29.2686
192,05/25/23 12:45:00 AM,28746.1,32230.2,9.74,45249.5,29.2778
193,05/25/23 01:00:00 AM,28830.7,32264.5,9.74,45297.2,29.3122
194,05/25/23 01:15:00 AM,28830.7,32269.5,9.74,45304.2,29.3173
195,05/25/23 01:30:00 AM,28830.7,32274.4,9.76,45288.5,29.3059
196,05/25/23 01:45:00 AM,28762.1,32269.5,9.76,45281.7,29.3010
197,05/25/23 02:00:00 AM,28846.8,32286.7,9.74,45328.1,29.3346
198,05/25/23 02:15:00 AM,28830.7,32286.7,9.76,45305.6,29.3183
199,05/25/23 02:30:00 AM,28913.4,32286.7,9.76,45305.6,29.3183
200,05/25/23 02:45:00 AM,28846.8,32291.6,9.76,45312.4,29.3232
201,05/25/23 03:00:00 AM,28846.8,32291.6,9.76,45312.4,29.3232
202,05/25/23 03:15:00 AM,28846.8,32279.3,9.76,45295.3,29.3109
203,05/25/23 03:30:00 AM,28862.8,32313.8,9.76,45343.3,29.3455
204,05/25/23 03:45:00 AM,28862.8,32289.1,9.76,45309.0,29.3207
205,05/25/23 04:00:00 AM,28913.4,32279.3,9.76,45295.3,29.3109
206,05/25/23 04:15:00 AM,28778.1,32279.3,9.76,45295.3,29.3109
207,05/25/23 04:30:00 AM,28830.7,32257.2,9.74,45287.1,29.3049
208,05/25/23 04:45:00 AM,28846.8,32284.2,9.74,45324.7,29.3321
209,05/25/23 05:00:00 AM,28762.1,32284.2,9.74,45324.7,29.3321
210,05/25/23 05:15:00 AM,28830.7,32284.2,9.74,45324.7,29.3321
211,05/25/23 05:30:00 AM,28846.8,32284.2,9.76,45302.2,29.3158
212,05/25/23 05:45:00 AM,28762.1,32284.2,9.76,45302.2,29.3158
213,05/25/23 06:00:00 AM,28762.1,32267.0,9.76,45278.2,29.2985
214,05/25/23 06:15:00 AM,28762.1,32249.8,9.77,45243.0,29.2731
215,05/25/23 06:30:00 AM,28762.1,32186.1,9.79,45132.0,29.1929
216,05/25/23 06:45:00 AM,28830.7,32205.7,9.84,45103.3,29.1722
217,05/25/23 07:00:00 AM,28746.1,32247.4,9.86,45138.8,29.1978
218,05/25/23 07:15:00 AM,28746.1,32217.9,9.87,45086.7,29.1602
219,05/25/23 07:30:00 AM,28830.7,32249.8,9.86,45142.1,29.2002
220,05/25/23 07:45:00 AM,28814.7,32242.4,9.87,45120.7,29.1847
221,05/25/23 08:00:00 AM,28746.1,32259.6,9.87,45144.5,29.2020
222,05/25/23 08:15:00 AM,28814.7,32284.2,9.88,45167.5,29.2185
223,05/25/23 08:30:00 AM,28814.7,32254.7,9.89,45115.4,29.1809
224,05/25/23 08:45:00 AM,28664.0,32103.2,9.91,44883.0,29.0132
225,05/25/23 09:00:00 AM,28830.7,32303.9,9.96,45105.3,29.1737
226,05/25/23 09:15:00 AM,28814.7,32316.2,9.96,45122.3,29.1860
227,05/25/23 09:30:00 AM,28814.7,32303.9,9.96,45105.3,29.1737
228,05/25/23 09:45:00 AM,28798.7,32299.0,9.98,45076.2,29.1526
229,05/25/23 10:00:00 AM,28966.3,32323.6,10.01,45076.8,29.1531
230,05/25/23 10:15:00 AM,28865.1,32345.8,10.04,45074.0,29.1511
231,05/25/23 10:30:00 AM,28849.1,32343.3,10.13,44970.4,29.0763
232,05/25/23 10:45:00 AM,28849.1,32363.1,10.20,44920.1,29.0400
233,05/25/23 11:00:00 AM,28918.0,32333.5,10.24,44835.1,28.9787
234,05/25/23 11:15:00 AM,29000.9,32338.4,10.30,44775.6,28.9358
235,05/25/23 11:30:00 AM,28766.7,32230.2,10.30,44627.0,28.8287
236,05/25/23 11:45:00 AM,28766.7,32193.4,10.30,44576.4,28.7922
237,05/25/23 12:00:00 PM,28734.7,32210.6,10.33,44567.1,28.7855
238,05/25/23 12:15:00 PM,28750.7,32149.5,10.34,44472.3,28.7172
239,05/25/23 12:30:00 PM,28750.7,32195.9,10.38,44492.2,28.7315
240,05/25/23 12:45:00 PM,28801.0,32222.8,10.48,44419.7,28.6794
241,05/25/23 01:00:00 PM,28787.2,32252.3,10.54,44394.6,28.6613
242,05/25/23 01:15:00 PM,28853.7,32289.1,10.59,44390.4,28.6582
243,05/25/23 01:30:00 PM,28771.2,32284.2,10.65,44318.5,28.6065
244,05/25/23 01:45:00 PM,28904.2,32328.5,10.71,44313.7,28.6030
245,05/25/23 02:00:00 PM,28888.1,32291.6,10.69,44285.1,28.5825
246,05/25/23 02:15:00 PM,28888.1,32338.4,10.72,44316.3,28.6049
247,05/25/23 02:30:00 PM,28872.0,32422.5,10.82,44322.1,28.6091
248,05/25/23 02:45:00 PM,29007.8,32509.6,10.95,44299.5,28.5928
249,05/25/23 03:00:00 PM,28924.9,32395.3,10.76,44350.2,28.6293
250,05/25/23 03:15:00 PM,28773.5,32257.2,10.61,44325.1,28.6113
251,05/25/23 03:30:00 PM,28625.3,32164.1,10.51,44306.8,28.5981
252,05/25/23 03:45:00 PM,28691.3,32159.2,10.49,44321.8,28.6089
253,05/25/23 04:00:00 PM,28595.7,32166.6,10.46,44364.6,28.6397
254,05/25/23 04:15:00 PM,28595.7,32151.9,10.51,44290.1,28.5861
255,05/25/23 04:30:00 PM,28595.7,32161.7,10.57,44238.3,28.5488
256,05/25/23 04:45:00 PM,28711.8,32333.5,10.85,44169.0,28.4989
257,05/25/23 05:00:00 PM,28711.8,32306.4,10.77,44218.6,28.5346
258,05/25/23 05:15:00 PM,28844.5,32368.0,10.93,44129.5,28.4705
259,05/25/23 05:30:00 PM,28964.0,32554.5,11.26,44027.0,28.3968
260,05/25/23 05:45:00 PM,29167.4,32773.4,11.58,43978.9,28.3622
261,05/25/23 06:00:00 PM,29388.8,32875.0,11.76,43923.3,28.3222
262,05/25/23 06:15:00 PM,29302.4,32954.2,11.84,43943.7,28.3369
263,05/25/23 06:30:00 PM,29440.3,33069.8,12.00,43927.7,28.3254
264,05/25/23 06:45:00 PM,29527.2,33090.4,12.01,43944.3,28.3373
265,05/25/23 07:00:00 PM,29372.4,32862.3,11.73,43938.2,28.3329
266,05/25/23 07:15:00 PM,29234.8,32773.4,11.58,43978.9,28.3622
267,05/25/23 07:30:00 PM,29151.2,32717.8,11.45,44043.0,28.4083
268,05/25/23 07:45:00 PM,28931.8,32479.7,11.17,44022.7,28.3937
269,05/25/23 08:00:00 PM,28520.9,32100.7,10.45,44285.3,28.5826
270,05/25/23 08:15:00 PM,28455.3,31989.2,10.28,44317.8,28.6060
271,05/25/23 08:30:00 PM,28374.1,31955.4,10.24,44315.0,28.6040
272,05/25/23 08:45:00 PM,28455.3,31977.1,10.25,44333.9,28.6176
273,05/25/23 09:00:00 PM,28439.5,31972.3,10.25,44327.3,28.6129
274,05/25/23 09:15:00 PM,28520.9,32018.2,10.33,44303.0,28.5954
275,05/25/23 09:30:00 PM,28732.4,32205.7,10.61,44254.9,28.5607
276,05/25/23 09:45:00 PM,28798.7,32328.5,10.84,44173.0,28.5018
277,05/25/23 10:00:00 PM,28798.7,32360.6,10.90,44151.8,28.4866
278,05/25/23 10:15:00 PM,28374.1,31991.6,9.94,44695.0,28.8777
279,05/25/23 10:30:00 PM,28311.1,32025.5,9.92,44764.1,28.9275
280,05/25/23 10:45:00 PM,28389.9,32008.6,9.89,44774.0,28.9346
281,05/25/23 11:00:00 PM,28455.3,32025.5,9.87,44819.6,28.9676
282,05/25/23 11:15:00 PM,28374.1,32008.6,9.88,44785.1,28.9426
283,05/25/23 11:30:00 PM,28455.3,32030.3,9.88,44815.2,28.9643
284,05/25/23 11:45:00 PM,28455.3,32025.5,9.88,44808.5,28.9595
285,05/26/23 12:00:00 AM,28389.9,32013.4,9.87,44802.9,28.9555
286,05/26/23 12:15:00 AM,28389.9,32025.5,9.87,44819.6,28.9676
287,05/26/23 12:30:00 AM,28311.1,32015.8,9.83,44850.7,28.9899
288,05/26/23 12:45:00 AM,28455.3,32020.7,9.82,44868.6,29.0029
289,05/26/23 01:00:00 AM,28389.9,32042.5,9.82,44898.9,29.0247
290,05/26/23 01:15:00 AM,28374.1,32025.5,9.82,44875.3,29.0077
291,05/26/23 01:30:00 AM,28389.9,32042.5,9.82,44898.9,29.0247
292,05/26/23 01:45:00 AM,28455.3,32047.3,9.83,44894.4,29.0215
293,05/26/23 02:00:00 AM,28455.3,32032.8,9.82,44885.4,29.0150
294,05/26/23 02:15:00 AM,28374.1,32042.5,9.81,44910.0,29.0328
295,05/26/23 02:30:00 AM,28311.1,32049.7,9.81,44920.1,29.0400
296,05/26/23 02:45:00 AM,28455.3,32069.2,9.81,44947.2,29.0595
297,05/26/23 03:00:00 AM,28374.1,32032.8,9.81,44896.6,29.0230
298,05/26/23 03:15:00 AM,28389.9,32042.5,9.81,44910.0,29.0328
299,05/26/23 03:30:00 AM,28389.9,32052.2,9.81,44923.5,29.0425
300,05/26/23 03:45:00 AM,28389.9,32025.5,9.81,44886.4,29.0157
301,05/26/23 04:00:00 AM,28311.1,32015.8,9.79,44895.2,29.0221
302,05/26/23 04:15:00 AM,28455.3,32035.2,9.79,44922.2,29.0415
303,05/26/23 04:30:00 AM,28389.9,32052.2,9.79,44945.8,29.0586
304,05/26/23 04:45:00 AM,28455.3,32032.8,9.79,44918.9,29.0391
305,05/26/23 05:00:00 AM,28374.1,32035.2,9.79,44922.2,29.0415
306,05/26/23 05:15:00 AM,28389.9,32052.2,9.81,44923.5,29.0425
307,05/26/23 05:30:00 AM,28389.9,32020.7,9.81,44879.7,29.0109
308,05/26/23 05:45:00 AM,28455.3,32042.5,9.82,44898.9,29.0247
309,05/26/23 06:00:00 AM,28455.3,32040.0,9.83,44884.3,29.0142
310,05/26/23 06:15:00 AM,28374.1,32042.5,9.84,44876.6,29.0086
311,05/26/23 06:30:00 AM,28389.9,32054.6,9.89,44837.8,28.9806
312,05/26/23 06:45:00 AM,28439.5,32027.9,9.92,44767.5,28.9299
313,05/26/23 07:00:00 AM,28374.1,32035.2,9.92,44777.6,28.9372
314,05/26/23 07:15:00 AM,28439.5,32054.6,9.94,44782.3,28.9406
315,05/26/23 07:30:00 AM,28439.5,32025.5,9.93,44753.0,28.9195
316,05/26/23 07:45:00 AM,28374.1,32032.8,9.93,44763.2,28.9268
317,05/26/23 08:00:00 AM,28425.9,32025.5,9.92,44764.1,28.9275
318,05/26/23 08:15:00 AM,28439.5,32059.4,9.94,44788.9,28.9454
319,05/26/23 08:30:00 AM,28439.5,32054.6,9.97,44749.0,28.9166
320,05/26/23 08:45:00 AM,28425.9,32054.6,9.98,44737.9,28.9086
321,05/26/23 09:00:00 AM,28281.9,31955.4,10.05,44523.4,28.7541
322,05/26/23 09:15:00 AM,28344.8,32020.7,10.08,44580.6,28.7952
323,05/26/23 09:30:00 AM,28201.2,31842.5,10.15,44257.9,28.5629
324,05/26/23 09:45:00 AM,28266.2,31866.4,10.20,44236.2,28.5473
325,05/26/23 10:00:00 AM,28331.3,31830.5,10.27,44110.6,28.4569
326,05/26/23 10:15:00 AM,28252.7,31813.8,10.31,44044.2,28.4091
327,05/26/23 10:30:00 AM,28252.7,31832.9,10.36,44016.2,28.3890
328,05/26/23 10:45:00 AM,28315.6,31823.3,10.43,43927.3,28.3251
329,05/26/23 11:00:00 AM,28174.4,31861.6,10.48,43925.7,28.3240
330,05/26/23 11:15:00 AM,28315.6,31890.4,10.49,43954.3,28.3445
331,05/26/23 11:30:00 AM,28302.1,31854.5,10.49,43905.2,28.3092
332,05/26/23 11:45:00 AM,28302.1,31904.9,10.55,43909.4,28.3122
