"Plot Title: 21742592"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 21742592, SEN S/N: 21742592)","High Range, μS/cm (LGR S/N: 21742592, SEN S/N: 21742592)","Temp, °C (LGR S/N: 21742592, SEN S/N: 21742592)","Specific Conductance, μS/cm (LGR S/N: 21742592)","Salinity, ppt (LGR S/N: 21742592)"
54,05/23/23 02:15:00 PM,31593.0,34917.1,11.71,46687.6,30.3191
55,05/23/23 02:30:00 PM,31152.3,34428.1,11.12,46699.7,30.3278
56,05/23/23 02:45:00 PM,30361.6,33728.8,10.08,46938.6,30.5013
57,05/23/23 03:00:00 PM,30451.7,33786.3,10.21,46867.4,30.4496
58,05/23/23 03:15:00 PM,31186.8,34602.4,11.37,46650.9,30.2924
59,05/23/23 03:30:00 PM,29928.0,33459.6,9.67,47042.3,30.5767
60,05/23/23 03:45:00 PM,29814.5,33459.6,9.67,47042.3,30.5767
61,05/23/23 04:00:00 PM,30016.7,33459.6,9.66,47054.0,30.5852
62,05/23/23 04:15:00 PM,30077.7,33567.8,9.88,46947.9,30.5081
63,05/23/23 04:30:00 PM,29789.3,33306.1,9.69,46805.1,30.4043
64,05/23/23 04:45:00 PM,29703.9,33133.8,9.59,46680.9,30.3142
65,05/23/23 05:00:00 PM,29676.3,33146.4,9.64,46640.5,30.2848
66,05/23/23 05:15:00 PM,29676.3,33111.1,9.65,46579.6,30.2407
67,05/23/23 05:30:00 PM,29764.2,33268.0,9.81,46612.9,30.2648
68,05/23/23 05:45:00 PM,29676.3,33040.7,9.64,46493.0,30.1778
69,05/23/23 06:00:00 PM,29676.3,33040.7,9.63,46504.6,30.1862
70,05/23/23 06:15:00 PM,29566.4,32975.6,9.65,46390.6,30.1036
71,05/23/23 06:30:00 PM,29651.3,33003.1,9.64,46440.6,30.1398
72,05/23/23 06:45:00 PM,29626.3,32945.6,9.51,46510.6,30.1906
73,05/23/23 07:00:00 PM,29432.0,32903.2,9.44,46532.4,30.2064
74,05/23/23 07:15:00 PM,29432.0,32890.8,9.34,46631.3,30.2782
75,05/23/23 07:30:00 PM,29432.0,32910.7,9.32,46682.6,30.3154
76,05/23/23 07:45:00 PM,29516.5,32938.1,9.33,46709.4,30.3349
77,05/23/23 08:00:00 PM,29516.5,32923.1,9.31,46711.7,30.3365
78,05/23/23 08:15:00 PM,29626.3,32965.6,9.24,46853.4,30.4394
79,05/23/23 08:30:00 PM,29626.3,33015.6,9.23,46935.6,30.4991
80,05/23/23 08:45:00 PM,29626.3,33000.6,9.23,46914.5,30.4838
81,05/23/23 09:00:00 PM,29626.3,33015.6,9.24,46923.8,30.4906
82,05/23/23 09:15:00 PM,29516.5,33038.2,9.22,46979.2,30.5308
83,05/23/23 09:30:00 PM,29626.3,33038.2,9.22,46979.2,30.5308
84,05/23/23 09:45:00 PM,29626.3,33023.1,9.23,46946.2,30.5068
85,05/23/23 10:00:00 PM,29601.3,33043.2,9.22,46986.2,30.5359
86,05/23/23 10:15:00 PM,29601.3,33030.6,9.22,46968.5,30.5230
87,05/23/23 10:30:00 PM,29711.4,33035.7,9.23,46963.9,30.5197
88,05/23/23 10:45:00 PM,29686.4,33050.7,9.23,46985.0,30.5351
89,05/23/23 11:00:00 PM,29711.4,33063.3,9.24,46991.0,30.5394
90,05/23/23 11:15:00 PM,29601.3,33063.3,9.27,46955.8,30.5138
91,05/23/23 11:30:00 PM,29686.4,33055.7,9.29,46921.6,30.4890
92,05/23/23 11:45:00 PM,29576.3,33050.7,9.27,46938.1,30.5009
93,05/24/23 12:00:00 AM,29601.3,33063.3,9.28,46944.0,30.5053
94,05/24/23 12:15:00 AM,29796.9,33055.7,9.31,46898.2,30.4719
95,05/24/23 12:30:00 AM,29796.9,33070.8,9.31,46919.4,30.4874
96,05/24/23 12:45:00 AM,29686.4,33070.8,9.32,46907.7,30.4788
97,05/24/23 01:00:00 AM,29686.4,33085.9,9.32,46928.9,30.4943
98,05/24/23 01:15:00 AM,29686.4,33078.4,9.31,46930.1,30.4951
99,05/24/23 01:30:00 AM,29771.7,33063.3,9.32,46897.1,30.4712
100,05/24/23 01:45:00 AM,29771.7,33085.9,9.32,46928.9,30.4943
101,05/24/23 02:00:00 AM,29686.4,33085.9,9.32,46928.9,30.4943
102,05/24/23 02:15:00 AM,29771.7,33070.8,9.31,46919.4,30.4874
103,05/24/23 02:30:00 AM,29686.4,33063.3,9.29,46932.3,30.4967
104,05/24/23 02:45:00 AM,29661.3,33048.2,9.29,46911.1,30.4813
105,05/24/23 03:00:00 AM,29661.3,33063.3,9.31,46908.9,30.4797
106,05/24/23 03:15:00 AM,29686.4,33085.9,9.31,46940.6,30.5028
107,05/24/23 03:30:00 AM,29771.7,33085.9,9.32,46928.9,30.4943
108,05/24/23 03:45:00 AM,29771.7,33063.3,9.32,46897.1,30.4712
109,05/24/23 04:00:00 AM,29771.7,33090.9,9.34,46912.5,30.4823
110,05/24/23 04:15:00 AM,29746.6,33126.2,9.36,46938.6,30.5013
111,05/24/23 04:30:00 AM,29746.6,33028.1,9.34,46824.2,30.4182
112,05/24/23 04:45:00 AM,29771.7,33118.6,9.40,46881.1,30.4596
113,05/24/23 05:00:00 AM,29746.6,33053.2,9.40,46789.4,30.3929
114,05/24/23 05:15:00 AM,29771.7,33106.0,9.40,46863.4,30.4467
115,05/24/23 05:30:00 AM,29746.6,33068.3,9.39,46822.2,30.4168
116,05/24/23 05:45:00 AM,29746.6,33090.9,9.39,46854.0,30.4398
117,05/24/23 06:00:00 AM,29746.6,33075.8,9.39,46832.8,30.4244
118,05/24/23 06:15:00 AM,29661.3,33103.5,9.39,46871.6,30.4527
119,05/24/23 06:30:00 AM,29746.6,33068.3,9.36,46857.3,30.4423
120,05/24/23 06:45:00 AM,29746.6,33090.9,9.32,46935.9,30.4994
121,05/24/23 07:00:00 AM,29746.6,33060.8,9.31,46905.3,30.4772
122,05/24/23 07:15:00 AM,29636.3,33068.3,9.32,46904.2,30.4763
123,05/24/23 07:30:00 AM,29746.6,33103.5,9.34,46930.2,30.4952
124,05/24/23 07:45:00 AM,29746.6,33096.0,9.33,46931.4,30.4961
125,05/24/23 08:00:00 AM,29832.1,33111.1,9.36,46917.4,30.4859
126,05/24/23 08:15:00 AM,29721.5,33118.6,9.36,46928.0,30.4936
127,05/24/23 08:30:00 AM,29806.9,33146.4,9.37,46955.3,30.5134
128,05/24/23 08:45:00 AM,29832.1,33123.7,9.38,46911.7,30.4818
129,05/24/23 09:00:00 AM,29611.3,33033.1,9.43,46726.2,30.3470
130,05/24/23 09:15:00 AM,29892.7,33186.8,9.54,46813.2,30.4102
131,05/24/23 09:30:00 AM,29978.7,33250.2,9.64,46785.3,30.3899
132,05/24/23 09:45:00 AM,30154.1,33377.6,9.98,46568.8,30.2328
133,05/24/23 10:00:00 AM,30537.0,33778.4,10.66,46341.8,30.0682
134,05/24/23 10:15:00 AM,30836.4,34033.9,10.83,46496.1,30.1801
135,05/24/23 10:30:00 AM,30991.3,34199.1,11.01,46515.6,30.1942
136,05/24/23 10:45:00 AM,31020.2,34121.7,10.99,46433.8,30.1348
137,05/24/23 11:00:00 AM,30781.4,33986.2,11.10,46127.2,29.9127
138,05/24/23 11:15:00 AM,31083.6,34260.8,11.15,46440.7,30.1399
139,05/24/23 11:30:00 AM,31054.5,34311.9,11.28,46363.0,30.0836
140,05/24/23 11:45:00 AM,31176.2,34349.6,11.32,46368.7,30.0877
141,05/24/23 12:00:00 PM,31176.2,34403.7,11.37,46385.0,30.0995
142,05/24/23 12:15:00 PM,31362.4,34501.4,11.54,46325.1,30.0561
143,05/24/23 12:30:00 PM,31025.5,34395.6,11.37,46374.2,30.0916
144,05/24/23 12:45:00 PM,31117.9,34322.7,11.33,46321.4,30.0534
145,05/24/23 01:00:00 PM,31306.4,34436.2,11.50,46282.9,30.0255
146,05/24/23 01:15:00 PM,31493.5,34591.4,11.76,46199.7,29.9652
147,05/24/23 01:30:00 PM,31684.7,34792.2,12.00,46199.1,29.9648
148,05/24/23 01:45:00 PM,31625.3,34806.0,12.07,46140.0,29.9219
149,05/24/23 02:00:00 PM,31719.8,34878.1,12.15,46146.5,29.9266
150,05/24/23 02:15:00 PM,31784.8,34897.6,12.24,46073.0,29.8734
151,05/24/23 02:30:00 PM,31755.0,34894.8,12.21,46102.4,29.8946
152,05/24/23 02:45:00 PM,31849.9,34998.0,12.34,46094.6,29.8891
153,05/24/23 03:00:00 PM,31918.0,34970.0,12.40,45992.3,29.8149
154,05/24/23 03:15:00 PM,31888.0,35000.8,12.46,45966.8,29.7965
155,05/24/23 03:30:00 PM,31858.1,34967.2,12.43,45955.8,29.7885
156,05/24/23 03:45:00 PM,31893.4,35090.5,12.68,45843.8,29.7074
157,05/24/23 04:00:00 PM,30873.0,34231.3,11.42,46098.5,29.8919
158,05/24/23 04:15:00 PM,30374.4,33718.4,10.78,46124.7,29.9108
159,05/24/23 04:30:00 PM,30261.5,33565.2,10.62,46096.7,29.8906
160,05/24/23 04:45:00 PM,29754.1,33159.0,10.14,46083.8,29.8812
161,05/24/23 05:00:00 PM,29729.0,33073.3,10.04,46079.3,29.8780
162,05/24/23 05:15:00 PM,29729.0,33045.7,10.03,46052.6,29.8586
163,05/24/23 05:30:00 PM,29706.4,33106.0,10.09,46067.6,29.8694
164,05/24/23 05:45:00 PM,29706.4,33156.5,10.10,46125.9,29.9117
165,05/24/23 06:00:00 PM,29875.0,33196.9,10.24,46022.4,29.8368
166,05/24/23 06:15:00 PM,29656.3,33043.2,10.19,45867.6,29.7246
167,05/24/23 06:30:00 PM,29382.4,32734.7,10.42,45186.3,29.2321
168,05/24/23 06:45:00 PM,29194.9,32431.5,10.35,44848.2,28.9882
169,05/24/23 07:00:00 PM,29089.4,32332.4,10.32,44745.3,28.9140
170,05/24/23 07:15:00 PM,29089.4,32274.7,10.24,44754.2,28.9204
171,05/24/23 07:30:00 PM,28906.4,32221.9,10.23,44692.6,28.8760
172,05/24/23 07:45:00 PM,29194.9,32426.7,10.04,45185.8,29.2318
173,05/24/23 08:00:00 PM,29194.9,32431.5,10.08,45147.8,29.2043
174,05/24/23 08:15:00 PM,29172.8,32477.6,10.15,45133.4,29.1939
175,05/24/23 08:30:00 PM,29323.1,32673.2,9.65,45968.8,29.7980
176,05/24/23 08:45:00 PM,29323.1,32749.5,9.48,46270.7,30.0167
177,05/24/23 09:00:00 PM,29323.1,32734.7,9.49,46238.5,29.9933
178,05/24/23 09:15:00 PM,29323.1,32700.2,9.49,46190.2,29.9583
179,05/24/23 09:30:00 PM,29219.5,32641.2,9.55,46038.7,29.8485
180,05/24/23 09:45:00 PM,29347.8,32742.1,9.37,46387.5,30.1013
181,05/24/23 10:00:00 PM,29323.1,32784.1,9.34,46481.3,30.1694
182,05/24/23 10:15:00 PM,29241.7,32784.1,9.33,46493.0,30.1778
183,05/24/23 10:30:00 PM,29429.5,32796.5,9.33,46510.4,30.1904
184,05/24/23 10:45:00 PM,29347.8,32796.5,9.36,46475.5,30.1652
185,05/24/23 11:00:00 PM,29323.1,32811.3,9.36,46496.3,30.1802
186,05/24/23 11:15:00 PM,29323.1,32823.7,9.37,46502.1,30.1844
187,05/24/23 11:30:00 PM,29407.2,32811.3,9.37,46484.7,30.1718
188,05/24/23 11:45:00 PM,29323.1,32789.0,9.39,46430.2,30.1323
189,05/25/23 12:00:00 AM,29407.2,32796.5,9.40,46429.1,30.1315
190,05/25/23 12:15:00 AM,29407.2,32816.3,9.40,46456.9,30.1517
191,05/25/23 12:30:00 AM,29323.1,32803.9,9.42,46416.3,30.1222
192,05/25/23 12:45:00 AM,29514.0,32803.9,9.42,46416.3,30.1222
193,05/25/23 01:00:00 AM,29323.1,32808.8,9.43,46411.6,30.1188
194,05/25/23 01:15:00 AM,29407.2,32831.1,9.43,46442.9,30.1415
195,05/25/23 01:30:00 AM,29407.2,32816.3,9.42,46433.7,30.1348
196,05/25/23 01:45:00 AM,29489.1,32831.1,9.43,46442.9,30.1415
197,05/25/23 02:00:00 AM,29596.3,32836.1,9.43,46449.9,30.1466
198,05/25/23 02:15:00 AM,29514.0,32863.4,9.43,46488.2,30.1743
199,05/25/23 02:30:00 AM,29407.2,32885.8,9.43,46519.6,30.1971
200,05/25/23 02:45:00 AM,29596.3,32885.8,9.43,46519.6,30.1971
201,05/25/23 03:00:00 AM,29407.2,32863.4,9.44,46476.6,30.1659
202,05/25/23 03:15:00 AM,29489.1,32831.1,9.44,46431.3,30.1331
203,05/25/23 03:30:00 AM,29489.1,32885.8,9.44,46508.0,30.1887
204,05/25/23 03:45:00 AM,29382.4,32851.0,9.44,46459.2,30.1533
205,05/25/23 04:00:00 AM,29489.1,32843.5,9.44,46448.7,30.1457
206,05/25/23 04:15:00 AM,29489.1,32890.8,9.45,46503.4,30.1854
207,05/25/23 04:30:00 AM,29489.1,32831.1,9.47,46396.6,30.1079
208,05/25/23 04:45:00 AM,29464.3,32858.4,9.44,46469.6,30.1608
209,05/25/23 05:00:00 AM,29489.1,32858.4,9.44,46469.6,30.1608
210,05/25/23 05:15:00 AM,29573.8,32851.0,9.45,46447.6,30.1449
211,05/25/23 05:30:00 AM,29464.3,32878.3,9.45,46485.9,30.1727
212,05/25/23 05:45:00 AM,29573.8,32885.8,9.44,46508.0,30.1887
213,05/25/23 06:00:00 AM,29464.3,32858.4,9.44,46469.6,30.1608
214,05/25/23 06:15:00 AM,29573.8,32870.9,9.44,46487.1,30.1736
215,05/25/23 06:30:00 AM,29573.8,32863.4,9.47,46441.8,30.1407
216,05/25/23 06:45:00 AM,29382.4,32823.7,9.47,46386.2,30.1004
217,05/25/23 07:00:00 AM,29489.1,32890.8,9.48,46468.6,30.1602
218,05/25/23 07:15:00 AM,29464.3,32885.8,9.48,46461.6,30.1551
219,05/25/23 07:30:00 AM,29548.9,32898.2,9.50,46455.8,30.1509
220,05/25/23 07:45:00 AM,29548.9,32863.4,9.51,46395.6,30.1071
221,05/25/23 08:00:00 AM,29524.0,32890.8,9.53,46410.8,30.1182
222,05/25/23 08:15:00 AM,29548.9,32910.7,9.54,46427.0,30.1300
223,05/25/23 08:30:00 AM,29524.0,32918.1,9.56,46414.3,30.1207
224,05/25/23 08:45:00 AM,29548.9,32938.1,9.59,46407.6,30.1159
225,05/25/23 09:00:00 AM,29441.9,32918.1,9.60,46368.1,30.0872
226,05/25/23 09:15:00 AM,29524.0,32965.6,9.64,46388.2,30.1018
227,05/25/23 09:30:00 AM,29524.0,32950.6,9.70,46298.2,30.0366
228,05/25/23 09:45:00 AM,29691.4,33131.2,10.02,46182.1,29.9524
229,05/25/23 10:00:00 AM,29776.7,33159.0,10.10,46129.3,29.9142
230,05/25/23 10:15:00 AM,30141.4,33369.9,10.47,45999.5,29.8201
231,05/25/23 10:30:00 AM,30031.9,33278.1,10.41,45941.6,29.7782
232,05/25/23 10:45:00 AM,30228.2,33518.8,10.70,45943.5,29.7796
233,05/25/23 11:00:00 AM,30177.1,33611.8,10.85,45901.5,29.7492
234,05/25/23 11:15:00 AM,30464.6,33791.5,11.12,45842.7,29.7066
235,05/25/23 11:30:00 AM,30552.5,33907.0,11.35,45742.4,29.6341
236,05/25/23 11:45:00 AM,30729.2,33943.9,11.51,45615.0,29.5419
237,05/25/23 12:00:00 PM,30999.2,34151.0,11.87,45495.3,29.4554
238,05/25/23 12:15:00 PM,31271.8,34545.0,12.41,45426.3,29.4055
239,05/25/23 12:30:00 PM,31860.8,35017.5,13.15,45244.0,29.2738
240,05/25/23 12:45:00 PM,32051.8,35054.0,13.23,45205.8,29.2462
241,05/25/23 01:00:00 PM,32021.7,35124.2,13.39,45125.9,29.1885
242,05/25/23 01:15:00 PM,32087.4,35090.5,13.30,45178.2,29.2263
243,05/25/23 01:30:00 PM,31869.0,34814.3,12.92,45227.7,29.2621
244,05/25/23 01:45:00 PM,31531.1,34703.9,12.73,45288.3,29.3058
245,05/25/23 02:00:00 PM,31410.5,34534.1,12.54,45271.8,29.2939
246,05/25/23 02:15:00 PM,31410.5,34534.1,12.51,45304.1,29.3172
247,05/25/23 02:30:00 PM,31080.9,34268.8,12.16,45335.1,29.3396
248,05/25/23 02:45:00 PM,31144.4,34455.2,12.45,45265.8,29.2896
249,05/25/23 03:00:00 PM,31418.5,34629.8,12.79,45128.1,29.1901
250,05/25/23 03:15:00 PM,31389.1,34712.2,12.86,45160.0,29.2131
251,05/25/23 03:30:00 PM,31362.4,34649.0,12.80,45142.3,29.2004
252,05/25/23 03:45:00 PM,31309.1,34501.4,12.63,45132.7,29.1934
253,05/25/23 04:00:00 PM,31099.4,34390.2,12.46,45170.3,29.2206
254,05/25/23 04:15:00 PM,30867.8,34231.3,12.23,45210.1,29.2493
255,05/25/23 04:30:00 PM,30490.5,33804.6,11.65,45276.1,29.2969
256,05/25/23 04:45:00 PM,30098.1,33441.6,11.16,45327.5,29.3341
257,05/25/23 05:00:00 PM,30098.1,33369.9,11.02,45385.3,29.3759
258,05/25/23 05:15:00 PM,29822.0,33073.3,10.69,45348.7,29.3494
259,05/25/23 05:30:00 PM,29526.5,33018.1,10.58,45395.7,29.3834
260,05/25/23 05:45:00 PM,29713.9,33065.8,10.64,45394.0,29.3822
261,05/25/23 06:00:00 PM,29608.8,33045.7,10.62,45388.9,29.3784
262,05/25/23 06:15:00 PM,29608.8,32950.6,10.50,45392.6,29.3812
263,05/25/23 06:30:00 PM,29608.8,32990.6,10.52,45425.0,29.4046
264,05/25/23 06:45:00 PM,29501.6,32990.6,10.59,45347.1,29.3483
265,05/25/23 07:00:00 PM,29583.8,33085.9,10.64,45421.4,29.4020
266,05/25/23 07:15:00 PM,29397.3,32641.2,10.64,44815.7,28.9647
267,05/25/23 07:30:00 PM,29214.6,32521.4,10.89,44380.4,28.6510
268,05/25/23 07:45:00 PM,28853.0,32078.8,10.63,44060.3,28.4207
269,05/25/23 08:00:00 PM,28753.7,32002.9,10.63,43956.9,28.3464
270,05/25/23 08:15:00 PM,28501.2,31833.5,10.63,43726.0,28.1805
271,05/25/23 08:30:00 PM,28501.2,31721.4,10.59,43616.0,28.1015
272,05/25/23 08:45:00 PM,28853.0,32109.7,10.62,44113.2,28.4588
273,05/25/23 09:00:00 PM,28853.0,32133.5,10.42,44362.9,28.6385
274,05/25/23 09:15:00 PM,28794.8,32166.9,10.12,44738.2,28.9089
275,05/25/23 09:30:00 PM,28794.8,32224.3,9.87,45095.5,29.1666
276,05/25/23 09:45:00 PM,28996.5,32301.1,9.78,45303.2,29.3165
277,05/25/23 10:00:00 PM,28918.6,32325.2,9.75,45370.5,29.3651
278,05/25/23 10:15:00 PM,28918.6,32339.7,9.72,45424.5,29.4042
279,05/25/23 10:30:00 PM,28996.5,32332.4,9.74,45391.8,29.3805
280,05/25/23 10:45:00 PM,28896.7,32320.4,9.76,45352.5,29.3522
281,05/25/23 11:00:00 PM,28896.7,32262.7,9.80,45227.3,29.2617
282,05/25/23 11:15:00 PM,28794.8,32159.7,9.78,45106.5,29.1745
283,05/25/23 11:30:00 PM,28816.6,32301.1,9.80,45280.7,29.3003
284,05/25/23 11:45:00 PM,28896.7,32332.4,9.81,45312.9,29.3236
285,05/26/23 12:00:00 AM,28974.6,32327.6,9.80,45317.5,29.3269
286,05/26/23 12:15:00 AM,29077.2,32359.0,9.78,45383.7,29.3747
287,05/26/23 12:30:00 AM,28996.5,32436.4,9.77,45502.6,29.4607
288,05/26/23 12:45:00 AM,28996.5,32424.3,9.77,45485.8,29.4485
289,05/26/23 01:00:00 AM,29077.2,32417.0,9.78,45464.3,29.4330
290,05/26/23 01:15:00 AM,28974.6,32443.6,9.80,45478.8,29.4434
291,05/26/23 01:30:00 AM,28974.6,32424.3,9.77,45485.8,29.4485
292,05/26/23 01:45:00 AM,29077.2,32443.6,9.77,45512.6,29.4679
293,05/26/23 02:00:00 AM,28896.7,32351.7,9.67,45497.7,29.4571
294,05/26/23 02:15:00 AM,28896.7,32301.1,9.63,45472.4,29.4388
295,05/26/23 02:30:00 AM,29177.7,32582.5,9.63,45865.1,29.7229
296,05/26/23 02:45:00 AM,29177.7,32614.3,9.63,45909.5,29.7550
297,05/26/23 03:00:00 AM,29077.2,32614.3,9.64,45898.1,29.7467
298,05/26/23 03:15:00 AM,29155.6,32575.1,9.65,45832.0,29.6989
299,05/26/23 03:30:00 AM,29177.7,32567.8,9.69,45776.3,29.6586
300,05/26/23 03:45:00 AM,29055.1,32489.8,9.74,45610.9,29.5389
301,05/26/23 04:00:00 AM,28974.6,32305.9,9.70,45400.0,29.3865
302,05/26/23 04:15:00 AM,29055.1,32548.3,9.78,45646.9,29.5650
303,05/26/23 04:30:00 AM,28974.6,32431.5,9.80,45461.9,29.4312
304,05/26/23 04:45:00 AM,29236.7,32626.5,9.82,45710.3,29.6108
305,05/26/23 05:00:00 AM,29155.6,32606.9,9.85,45649.1,29.5666
306,05/26/23 05:15:00 AM,29133.5,32582.5,9.87,45592.6,29.5257
307,05/26/23 05:30:00 AM,29236.7,32602.0,9.89,45597.0,29.5289
308,05/26/23 05:45:00 AM,29214.6,32626.5,10.07,45428.2,29.4069
309,05/26/23 06:00:00 AM,29318.1,32614.3,10.03,45456.3,29.4272
310,05/26/23 06:15:00 AM,29214.6,32626.5,10.05,45450.7,29.4231
311,05/26/23 06:30:00 AM,29236.7,32575.1,9.88,45571.0,29.5101
312,05/26/23 06:45:00 AM,29033.1,32509.3,9.80,45570.1,29.5094
313,05/26/23 07:00:00 AM,29133.5,32540.9,9.77,45648.0,29.5658
314,05/26/23 07:15:00 AM,29155.6,32560.5,9.76,45686.6,29.5937
315,05/26/23 07:30:00 AM,29155.6,32575.1,9.77,45695.5,29.6002
316,05/26/23 07:45:00 AM,29155.6,32560.5,9.78,45663.9,29.5773
317,05/26/23 08:00:00 AM,29055.1,32560.5,9.78,45663.9,29.5773
318,05/26/23 08:15:00 AM,29214.6,32521.4,9.83,45553.0,29.4971
319,05/26/23 08:30:00 AM,29133.5,32587.3,9.82,45655.8,29.5714
320,05/26/23 08:45:00 AM,29236.7,32602.0,9.94,45540.6,29.4881
321,05/26/23 09:00:00 AM,29295.9,32739.6,10.19,45449.6,29.4223
322,05/26/23 09:15:00 AM,29271.2,32774.2,10.16,45530.9,29.4811
323,05/26/23 09:30:00 AM,29397.3,32781.6,10.20,45496.2,29.4560
324,05/26/23 09:45:00 AM,29295.9,32794.0,10.19,45524.5,29.4765
325,05/26/23 10:00:00 AM,29456.8,32841.1,10.36,45398.9,29.3857
326,05/26/23 10:15:00 AM,29561.4,32935.6,10.51,45361.0,29.3583
327,05/26/23 10:30:00 AM,29786.8,33209.6,10.99,45201.9,29.2434
328,05/26/23 10:45:00 AM,30085.3,33318.9,11.16,45162.5,29.2149
329,05/26/23 11:00:00 AM,29953.3,33326.5,11.22,45107.0,29.1748
330,05/26/23 11:15:00 AM,29869.9,33138.8,11.28,44789.6,28.9459
331,05/26/23 11:30:00 AM,29869.9,33090.9,11.22,44790.5,28.9465
332,05/26/23 11:45:00 AM,30059.9,33382.7,11.34,45051.2,29.1346
