"Plot Title: 21742591"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 21742591, SEN S/N: 21742591)","High Range, μS/cm (LGR S/N: 21742591, SEN S/N: 21742591)","Temp, °C (LGR S/N: 21742591, SEN S/N: 21742591)","Specific Conductance, μS/cm (LGR S/N: 21742591)","Salinity, ppt (LGR S/N: 21742591)"
22,05/23/23 06:15:00 AM,31753.0,34293.8,9.92,47907.2,31.2063
23,05/23/23 06:30:00 AM,31753.0,34293.8,9.92,47907.2,31.2063
24,05/23/23 06:45:00 AM,31753.0,34293.8,9.94,47883.5,31.1890
25,05/23/23 07:00:00 AM,32070.0,34293.8,9.92,47907.2,31.2063
26,05/23/23 07:15:00 AM,31753.0,34293.8,9.94,47883.5,31.1890
27,05/23/23 07:30:00 AM,31954.3,34394.2,10.00,47951.4,31.2385
28,05/23/23 07:45:00 AM,31954.3,34309.2,10.00,47833.9,31.1528
29,05/23/23 08:00:00 AM,31954.3,34399.4,9.99,47970.4,31.2523
30,05/23/23 08:15:00 AM,31954.3,34353.0,9.97,47929.9,31.2228
31,05/23/23 08:30:00 AM,31954.3,34353.0,9.96,47941.8,31.2315
32,05/23/23 08:45:00 AM,31954.3,34399.4,9.95,48017.9,31.2869
33,05/23/23 09:00:00 AM,31839.1,34319.5,9.95,47907.3,31.2063
34,05/23/23 09:15:00 AM,31839.1,34319.5,9.95,47907.3,31.2063
35,05/23/23 09:30:00 AM,31839.1,34324.6,9.97,47890.7,31.1942
36,05/23/23 09:45:00 AM,32037.8,34414.9,9.99,47991.9,31.2680
37,05/23/23 10:00:00 AM,32037.8,34427.8,10.01,47986.0,31.2637
38,05/23/23 10:15:00 AM,32244.7,34340.1,9.99,47888.4,31.1926
39,05/23/23 10:30:00 AM,31922.2,34345.2,9.99,47895.5,31.1977
40,05/23/23 10:45:00 AM,31721.2,34399.4,10.05,47899.4,31.2006
41,05/23/23 11:00:00 AM,31807.2,34469.2,10.16,47865.8,31.1761
42,05/23/23 11:15:00 AM,31807.2,34420.0,10.09,47880.6,31.1868
43,05/23/23 11:30:00 AM,31692.6,34435.5,10.14,47842.9,31.1594
44,05/23/23 11:45:00 AM,31893.4,34451.1,10.20,47793.7,31.1235
45,05/23/23 12:00:00 PM,32092.6,34554.7,10.29,47830.3,31.1502
46,05/23/23 12:15:00 PM,31778.5,34565.1,10.31,47821.0,31.1434
47,05/23/23 12:30:00 PM,31976.8,34671.9,10.45,47803.0,31.1303
48,05/23/23 12:45:00 PM,32063.6,34732.0,10.55,47768.0,31.1048
49,05/23/23 01:00:00 PM,32063.6,34847.4,10.70,47749.9,31.0916
50,05/23/23 01:15:00 PM,31947.9,34813.2,10.69,47715.1,31.0662
51,05/23/23 01:30:00 PM,32352.0,34873.7,10.71,47774.0,31.1092
52,05/23/23 01:45:00 PM,32031.4,34844.7,10.74,47699.6,31.0550
53,05/23/23 02:00:00 PM,32234.9,34855.3,10.72,47737.3,31.0825
54,05/23/23 02:15:00 PM,31919.0,34960.7,10.91,47659.3,31.0256
55,05/23/23 02:30:00 PM,32118.4,34873.7,10.81,47657.6,31.0243
56,05/23/23 02:45:00 PM,32319.4,34884.2,10.81,47671.8,31.0347
57,05/23/23 03:00:00 PM,32002.5,34855.3,10.79,47655.9,31.0231
58,05/23/23 03:15:00 PM,32002.5,34855.3,10.81,47632.6,31.0062
59,05/23/23 03:30:00 PM,31887.0,34815.9,10.71,47695.5,31.0519
60,05/23/23 03:45:00 PM,31887.0,34763.4,10.62,47729.0,31.0764
61,05/23/23 04:00:00 PM,31692.6,34713.7,10.59,47696.3,31.0525
62,05/23/23 04:15:00 PM,31692.6,34669.3,10.46,47787.7,31.1191
63,05/23/23 04:30:00 PM,31496.6,34435.5,10.26,47701.8,31.0565
64,05/23/23 04:45:00 PM,31496.6,34381.3,10.12,47791.8,31.1221
65,05/23/23 05:00:00 PM,31607.1,34327.2,10.06,47787.9,31.1193
66,05/23/23 05:15:00 PM,31607.1,34337.5,10.06,47802.1,31.1297
67,05/23/23 05:30:00 PM,31607.1,34337.5,10.07,47790.3,31.1211
68,05/23/23 05:45:00 PM,31804.0,34337.5,10.07,47790.3,31.1211
69,05/23/23 06:00:00 PM,31302.2,34342.7,10.09,47773.9,31.1091
70,05/23/23 06:15:00 PM,31496.6,34347.8,10.06,47816.4,31.1400
71,05/23/23 06:30:00 PM,31496.6,34353.0,10.07,47811.7,31.1367
72,05/23/23 06:45:00 PM,31692.6,34435.5,10.11,47878.3,31.1852
73,05/23/23 07:00:00 PM,32002.5,34407.1,10.14,47803.8,31.1309
74,05/23/23 07:15:00 PM,31692.6,34412.3,10.16,47787.4,31.1189
75,05/23/23 07:30:00 PM,31887.0,34456.2,10.19,47812.5,31.1372
76,05/23/23 07:45:00 PM,31386.7,34417.4,10.16,47794.4,31.1241
77,05/23/23 08:00:00 PM,31692.6,34407.1,10.11,47839.2,31.1567
78,05/23/23 08:15:00 PM,31386.7,34407.1,10.09,47862.8,31.1739
79,05/23/23 08:30:00 PM,31386.7,34407.1,10.07,47886.4,31.1911
80,05/23/23 08:45:00 PM,31692.6,34363.3,10.06,47837.8,31.1556
81,05/23/23 09:00:00 PM,31692.6,34363.3,10.06,47837.8,31.1556
82,05/23/23 09:15:00 PM,31692.6,34358.1,10.05,47842.4,31.1590
83,05/23/23 09:30:00 PM,31692.6,34368.4,10.05,47856.6,31.1694
84,05/23/23 09:45:00 PM,31692.6,34368.4,10.04,47868.4,31.1780
85,05/23/23 10:00:00 PM,31386.7,34368.4,10.05,47856.6,31.1694
86,05/23/23 10:15:00 PM,31578.6,34376.2,10.06,47855.6,31.1686
87,05/23/23 10:30:00 PM,31578.6,34373.6,10.05,47863.8,31.1746
88,05/23/23 10:45:00 PM,31578.6,34373.6,10.05,47863.8,31.1746
89,05/23/23 11:00:00 PM,31578.6,34373.6,10.05,47863.8,31.1746
90,05/23/23 11:15:00 PM,31578.6,34332.4,10.05,47806.9,31.1331
91,05/23/23 11:30:00 PM,31277.2,34376.2,10.04,47879.2,31.1858
92,05/23/23 11:45:00 PM,31578.6,34376.2,10.02,47902.8,31.2031
93,05/24/23 12:00:00 AM,31578.6,34337.5,10.01,47861.2,31.1727
94,05/24/23 12:15:00 AM,31578.6,34332.4,10.01,47854.1,31.1676
95,05/24/23 12:30:00 AM,31578.6,34283.5,9.94,47869.3,31.1786
96,05/24/23 12:45:00 AM,31578.6,34245.0,9.91,47851.5,31.1656
97,05/24/23 01:00:00 AM,31277.2,34206.5,9.89,47821.8,31.1440
98,05/24/23 01:15:00 AM,31578.6,34245.0,9.89,47875.2,31.1829
99,05/24/23 01:30:00 AM,31578.6,34206.5,9.89,47821.8,31.1440
100,05/24/23 01:45:00 AM,31277.2,34168.2,9.89,47768.7,31.1053
101,05/24/23 02:00:00 AM,31277.2,34201.4,9.87,47838.4,31.1561
102,05/24/23 02:15:00 AM,31277.2,34206.5,9.86,47857.3,31.1699
103,05/24/23 02:30:00 AM,31277.2,34157.9,9.82,47837.3,31.1553
104,05/24/23 02:45:00 AM,31087.5,34163.0,9.81,47856.2,31.1691
105,05/24/23 03:00:00 AM,31277.2,34119.6,9.81,47795.9,31.1251
106,05/24/23 03:15:00 AM,31277.2,34163.0,9.81,47856.2,31.1691
107,05/24/23 03:30:00 AM,31277.2,34119.6,9.80,47807.8,31.1338
108,05/24/23 03:45:00 AM,31468.3,34173.3,9.84,47834.9,31.1536
109,05/24/23 04:00:00 AM,31468.3,34216.8,9.85,47883.4,31.1889
110,05/24/23 04:15:00 AM,31168.2,34178.4,9.84,47842.0,31.1587
111,05/24/23 04:30:00 AM,31468.3,34173.3,9.84,47834.9,31.1536
112,05/24/23 04:45:00 AM,31468.3,34134.9,9.84,47781.6,31.1147
113,05/24/23 05:00:00 AM,31168.2,34134.9,9.85,47769.8,31.1061
114,05/24/23 05:15:00 AM,31468.3,34183.5,9.87,47813.6,31.1380
115,05/24/23 05:30:00 AM,31168.2,34275.8,9.91,47894.1,31.1967
116,05/24/23 05:45:00 AM,31361.6,34319.5,9.97,47883.6,31.1890
117,05/24/23 06:00:00 AM,31553.4,34242.4,9.96,47788.7,31.1199
118,05/24/23 06:15:00 AM,31553.4,34198.9,9.95,47740.3,31.0846
119,05/24/23 06:30:00 AM,31553.4,34204.0,9.96,47735.6,31.0812
120,05/24/23 06:45:00 AM,31553.4,34068.6,9.99,47513.0,30.9190
121,05/24/23 07:00:00 AM,31252.2,34214.2,10.01,47690.8,31.0485
122,05/24/23 07:15:00 AM,31252.2,34214.2,10.02,47679.0,31.0399
123,05/24/23 07:30:00 AM,31146.4,34268.1,10.09,47671.0,31.0341
124,05/24/23 07:45:00 AM,31635.6,34322.1,10.11,47722.0,31.0713
125,05/24/23 08:00:00 AM,31443.2,34316.9,10.12,47703.0,31.0575
126,05/24/23 08:15:00 AM,31443.2,34283.5,10.14,47633.5,31.0068
127,05/24/23 08:30:00 AM,31333.4,34288.6,10.16,47617.1,30.9948
128,05/24/23 08:45:00 AM,31333.4,34332.4,10.16,47677.4,31.0388
129,05/24/23 09:00:00 AM,31333.4,34293.8,10.15,47636.0,31.0086
130,05/24/23 09:15:00 AM,31333.4,34342.7,10.19,47656.3,31.0234
131,05/24/23 09:30:00 AM,31227.3,34298.9,10.16,47631.2,31.0052
132,05/24/23 09:45:00 AM,31528.1,34304.1,10.17,47626.7,31.0018
133,05/24/23 10:00:00 AM,31418.0,34319.5,10.21,47601.0,30.9831
134,05/24/23 10:15:00 AM,31418.0,34221.9,10.17,47513.5,30.9194
135,05/24/23 10:30:00 AM,31418.0,34242.4,10.24,47459.8,30.8804
136,05/24/23 10:45:00 AM,31311.5,34242.4,10.29,47401.5,30.8379
137,05/24/23 11:00:00 AM,31121.6,34201.4,10.29,47345.2,30.7969
138,05/24/23 11:15:00 AM,31499.8,34355.5,10.42,47405.1,30.8405
139,05/24/23 11:30:00 AM,31392.9,34425.2,10.57,47326.2,30.7831
140,05/24/23 11:45:00 AM,31392.9,34420.0,10.57,47319.1,30.7780
141,05/24/23 12:00:00 PM,31286.5,34391.6,10.59,47257.2,30.7329
142,05/24/23 12:15:00 PM,31474.6,34396.8,10.55,47310.6,30.7718
143,05/24/23 12:30:00 PM,31474.6,34461.4,10.66,47271.4,30.7432
144,05/24/23 12:45:00 PM,31367.9,34425.2,10.66,47222.1,30.7074
145,05/24/23 01:00:00 PM,31261.6,34521.0,10.72,47283.1,30.7518
146,05/24/23 01:15:00 PM,31075.1,34440.7,10.70,47197.0,30.6892
147,05/24/23 01:30:00 PM,31641.9,34601.5,10.90,47184.9,30.6803
148,05/24/23 01:45:00 PM,31727.6,34766.0,11.15,47120.2,30.6333
149,05/24/23 02:00:00 PM,31427.4,34705.8,11.10,47096.4,30.6160
150,05/24/23 02:15:00 PM,31702.2,34863.2,11.30,47079.5,30.6037
151,05/24/23 02:30:00 PM,31594.4,35032.1,11.50,47077.8,30.6025
152,05/24/23 02:45:00 PM,31299.0,34818.5,11.34,46974.1,30.5271
153,05/24/23 03:00:00 PM,31380.4,34939.5,11.49,46965.6,30.5210
154,05/24/23 03:15:00 PM,32150.7,35405.6,12.05,46951.6,30.5108
155,05/24/23 03:30:00 PM,31547.1,35274.2,11.90,46947.0,30.5074
156,05/24/23 03:45:00 PM,31823.1,35510.7,12.29,46821.0,30.4159
157,05/24/23 04:00:00 PM,31525.0,35090.4,11.99,46603.5,30.2580
158,05/24/23 04:15:00 PM,31525.0,35005.6,11.92,46569.7,30.2335
159,05/24/23 04:30:00 PM,30685.2,34355.5,11.25,46455.3,30.1505
160,05/24/23 04:45:00 PM,30685.2,34252.7,11.16,46418.5,30.1238
161,05/24/23 05:00:00 PM,30685.2,34168.2,11.07,46406.2,30.1149
162,05/24/23 05:15:00 PM,30685.2,33994.9,10.89,46375.3,30.0925
163,05/24/23 05:30:00 PM,30328.4,33684.5,10.56,46327.3,30.0577
164,05/24/23 05:45:00 PM,30328.4,33672.0,10.49,46389.8,30.1030
165,05/24/23 06:00:00 PM,30328.4,33714.6,10.45,46493.6,30.1783
166,05/24/23 06:15:00 PM,30250.5,33621.9,10.17,46687.3,30.3188
167,05/24/23 06:30:00 PM,30250.5,33534.5,10.07,46681.9,30.3149
168,05/24/23 06:45:00 PM,30328.4,33719.6,10.37,46591.9,30.2496
169,05/24/23 07:00:00 PM,30328.4,33684.5,10.44,46463.8,30.1567
170,05/24/23 07:15:00 PM,30328.4,33729.7,10.44,46525.7,30.2015
171,05/24/23 07:30:00 PM,30506.1,33739.7,10.45,46527.9,30.2032
172,05/24/23 07:45:00 PM,30506.1,33744.7,10.46,46523.4,30.1999
173,05/24/23 08:00:00 PM,30409.6,33787.5,10.46,46581.9,30.2423
174,05/24/23 08:15:00 PM,30232.6,33749.8,10.46,46530.3,30.2049
175,05/24/23 08:30:00 PM,30409.6,33754.8,10.45,46548.6,30.2182
176,05/24/23 08:45:00 PM,30409.6,33754.8,10.45,46548.6,30.2182
177,05/24/23 09:00:00 PM,30506.1,33709.6,10.37,46578.2,30.2396
178,05/24/23 09:15:00 PM,30232.6,33699.5,10.29,46656.0,30.2961
179,05/24/23 09:30:00 PM,30232.6,33699.5,10.25,46702.0,30.3295
180,05/24/23 09:45:00 PM,30232.6,33656.9,10.20,46700.9,30.3287
181,05/24/23 10:00:00 PM,30328.4,33651.9,10.17,46728.6,30.3488
182,05/24/23 10:15:00 PM,30232.6,33576.9,10.12,46682.8,30.3156
183,05/24/23 10:30:00 PM,30059.8,33571.9,10.14,46652.9,30.2938
184,05/24/23 10:45:00 PM,30328.4,33576.9,10.12,46682.8,30.3156
185,05/24/23 11:00:00 PM,30328.4,33559.4,10.07,46716.3,30.3399
186,05/24/23 11:15:00 PM,30328.4,33484.7,10.04,46647.7,30.2901
187,05/24/23 11:30:00 PM,30059.8,33474.7,10.01,46668.5,30.3052
188,05/24/23 11:45:00 PM,30506.1,33484.7,10.01,46682.3,30.3152
189,05/25/23 12:00:00 AM,30328.4,33519.5,10.02,46718.9,30.3417
190,05/25/23 12:15:00 AM,30059.8,33524.5,10.02,46725.8,30.3468
191,05/25/23 12:30:00 AM,30059.8,33524.5,10.04,46702.7,30.3300
192,05/25/23 12:45:00 AM,30328.4,33524.5,10.04,46702.7,30.3300
193,05/25/23 01:00:00 AM,30059.8,33571.9,10.04,46768.2,30.3775
194,05/25/23 01:15:00 AM,30059.8,33524.5,10.04,46702.7,30.3300
195,05/25/23 01:30:00 AM,30059.8,33559.4,10.02,46774.0,30.3818
196,05/25/23 01:45:00 AM,30059.8,33529.5,10.00,46755.8,30.3685
197,05/25/23 02:00:00 AM,30059.8,33524.5,10.00,46748.9,30.3635
198,05/25/23 02:15:00 AM,30059.8,33489.7,9.99,46712.3,30.3370
199,05/25/23 02:30:00 AM,30232.6,33494.6,9.99,46719.1,30.3419
200,05/25/23 02:45:00 AM,30232.6,33571.9,10.01,46802.9,30.4027
201,05/25/23 03:00:00 AM,30232.6,33539.5,10.02,46746.5,30.3618
202,05/25/23 03:15:00 AM,29965.0,33547.0,10.04,46733.8,30.3526
203,05/25/23 03:30:00 AM,29965.0,33509.6,10.04,46682.1,30.3151
204,05/25/23 03:45:00 AM,30137.1,33551.9,10.06,46717.5,30.3407
205,05/25/23 04:00:00 AM,30137.1,33561.9,10.09,46696.7,30.3256
206,05/25/23 04:15:00 AM,30137.1,33556.9,10.07,46712.8,30.3374
207,05/25/23 04:30:00 AM,29873.6,33551.9,10.07,46705.9,30.3323
208,05/25/23 04:45:00 AM,30137.1,33551.9,10.06,46717.5,30.3407
209,05/25/23 05:00:00 AM,30137.1,33551.9,10.05,46729.0,30.3491
210,05/25/23 05:15:00 AM,30137.1,33556.9,10.01,46782.1,30.3877
211,05/25/23 05:30:00 AM,30137.1,33395.3,10.00,46570.2,30.2338
212,05/25/23 05:45:00 AM,30137.1,33514.6,10.00,46735.2,30.3536
213,05/25/23 06:00:00 AM,30137.1,33484.7,10.00,46693.9,30.3236
214,05/25/23 06:15:00 AM,30045.0,33479.7,9.97,46721.6,30.3437
215,05/25/23 06:30:00 AM,29873.6,33400.3,9.97,46611.7,30.2639
216,05/25/23 06:45:00 AM,29873.6,33444.9,10.00,46638.8,30.2836
217,05/25/23 07:00:00 AM,30045.0,33497.1,10.04,46664.8,30.3025
218,05/25/23 07:15:00 AM,30217.6,33415.1,10.05,46540.1,30.2120
219,05/25/23 07:30:00 AM,29950.3,33385.4,10.05,46499.0,30.1822
220,05/25/23 07:45:00 AM,29950.3,33425.1,10.09,46507.9,30.1886
221,05/25/23 08:00:00 AM,30122.2,33385.4,10.09,46453.1,30.1489
222,05/25/23 08:15:00 AM,29950.3,33430.0,10.10,46503.2,30.1852
223,05/25/23 08:30:00 AM,29950.3,33477.2,10.12,46545.3,30.2158
224,05/25/23 08:45:00 AM,30122.2,33482.2,10.16,46506.3,30.1875
225,05/25/23 09:00:00 AM,30027.2,33487.2,10.19,46478.8,30.1675
226,05/25/23 09:15:00 AM,30027.2,33507.1,10.24,46449.0,30.1459
227,05/25/23 09:30:00 AM,30027.2,33512.1,10.27,46421.5,30.1260
228,05/25/23 09:45:00 AM,30027.2,33432.5,10.31,46266.6,30.0137
229,05/25/23 10:00:00 AM,30107.3,33656.9,10.45,46414.7,30.1210
230,05/25/23 10:15:00 AM,30280.4,33707.1,10.52,46403.6,30.1130
231,05/25/23 10:30:00 AM,30107.3,33764.9,10.59,46402.9,30.1125
232,05/25/23 10:45:00 AM,30012.4,33687.0,10.61,46274.0,30.0190
233,05/25/23 11:00:00 AM,30184.8,33687.0,10.57,46319.4,30.0519
234,05/25/23 11:15:00 AM,30184.8,33697.0,10.65,46242.3,29.9961
235,05/25/23 11:30:00 AM,30358.4,33795.1,10.71,46307.9,30.0436
236,05/25/23 11:45:00 AM,30089.5,33759.8,10.72,46248.6,30.0006
237,05/25/23 12:00:00 PM,30089.5,33749.8,10.69,46268.9,30.0153
238,05/25/23 12:15:00 PM,29997.6,33810.2,10.79,46238.0,29.9929
239,05/25/23 12:30:00 PM,30169.9,33780.0,10.77,46219.6,29.9796
240,05/25/23 12:45:00 PM,30074.6,33883.4,10.90,46213.1,29.9749
241,05/25/23 01:00:00 PM,30340.4,33853.1,10.87,46205.9,29.9697
242,05/25/23 01:15:00 PM,30247.5,33941.6,11.01,46168.1,29.9423
243,05/25/23 01:30:00 PM,30247.5,33911.2,11.00,46138.3,29.9207
244,05/25/23 01:45:00 PM,29982.8,33707.1,10.81,46075.6,29.8752
245,05/25/23 02:00:00 PM,30155.0,33941.6,11.05,46123.2,29.9097
246,05/25/23 02:15:00 PM,30232.6,33951.7,11.11,46069.6,29.8709
247,05/25/23 02:30:00 PM,29968.0,33891.0,11.07,46032.6,29.8441
248,05/25/23 02:45:00 PM,30140.1,33855.6,11.02,46040.8,29.8500
249,05/25/23 03:00:00 PM,29788.3,33830.4,11.00,46029.2,29.8416
250,05/25/23 03:15:00 PM,29788.3,33843.0,11.00,46046.2,29.8540
251,05/25/23 03:30:00 PM,29864.7,33951.7,11.20,45969.0,29.7981
252,05/25/23 03:45:00 PM,30033.1,34058.4,11.29,46011.9,29.8291
253,05/25/23 04:00:00 PM,29941.4,34022.8,11.25,46008.8,29.8269
254,05/25/23 04:15:00 PM,29941.4,33992.3,11.21,46012.4,29.8295
255,05/25/23 04:30:00 PM,29941.4,33830.4,11.02,46006.8,29.8254
256,05/25/23 04:45:00 PM,29853.0,33916.3,11.09,46044.3,29.8526
257,05/25/23 05:00:00 PM,30018.3,34010.1,11.16,46092.2,29.8873
258,05/25/23 05:15:00 PM,29598.4,33880.9,11.02,46074.9,29.8748
259,05/25/23 05:30:00 PM,29598.4,33639.4,10.81,45983.8,29.8087
260,05/25/23 05:45:00 PM,29598.4,33594.4,10.72,46023.8,29.8377
261,05/25/23 06:00:00 PM,29433.1,33549.4,10.64,46052.7,29.8586
262,05/25/23 06:15:00 PM,29433.1,33504.6,10.57,46070.5,29.8716
263,05/25/23 06:30:00 PM,29433.1,33412.6,10.41,46125.8,29.9116
264,05/25/23 06:45:00 PM,29685.9,33380.4,10.41,46081.7,29.8797
265,05/25/23 07:00:00 PM,29433.1,33425.1,10.39,46165.6,29.9404
266,05/25/23 07:15:00 PM,29685.9,33425.1,10.44,46108.9,29.8994
267,05/25/23 07:30:00 PM,29598.4,33614.4,10.72,46051.0,29.8574
268,05/25/23 07:45:00 PM,29674.2,33672.0,10.80,46039.2,29.8489
269,05/25/23 08:00:00 PM,29511.3,33659.4,10.75,46078.3,29.8772
270,05/25/23 08:15:00 PM,29511.3,33631.9,10.76,46029.7,29.8421
271,05/25/23 08:30:00 PM,29511.3,33626.9,10.75,46034.2,29.8453
272,05/25/23 08:45:00 PM,29674.2,33626.9,10.74,46045.5,29.8534
273,05/25/23 09:00:00 PM,29761.9,33626.9,10.72,46068.0,29.8697
274,05/25/23 09:15:00 PM,29674.2,33631.9,10.72,46074.8,29.8747
275,05/25/23 09:30:00 PM,29674.2,33596.9,10.71,46038.4,29.8483
276,05/25/23 09:45:00 PM,29674.2,33636.9,10.71,46092.8,29.8877
277,05/25/23 10:00:00 PM,29674.2,33596.9,10.71,46038.4,29.8483
278,05/25/23 10:15:00 PM,29424.4,33596.9,10.70,46049.7,29.8565
279,05/25/23 10:30:00 PM,29674.2,33601.9,10.70,46056.5,29.8614
280,05/25/23 10:45:00 PM,29838.3,33601.9,10.70,46056.5,29.8614
281,05/25/23 11:00:00 PM,29586.8,33606.9,10.70,46063.3,29.8664
282,05/25/23 11:15:00 PM,29424.4,33561.9,10.69,46013.4,29.8302
283,05/25/23 11:30:00 PM,29586.8,33571.9,10.67,46049.5,29.8563
284,05/25/23 11:45:00 PM,29586.8,33611.9,10.70,46070.1,29.8713
285,05/26/23 12:00:00 AM,29586.8,33611.9,10.70,46070.1,29.8713
286,05/26/23 12:15:00 AM,29586.8,33621.9,10.70,46083.7,29.8811
287,05/26/23 12:30:00 AM,29586.8,33621.9,10.69,46095.0,29.8893
288,05/26/23 12:45:00 AM,29750.2,33584.4,10.69,46044.0,29.8523
289,05/26/23 01:00:00 AM,29499.7,33621.9,10.69,46095.0,29.8893
290,05/26/23 01:15:00 AM,29750.2,33629.4,10.67,46127.7,29.9130
291,05/26/23 01:30:00 AM,29424.4,33459.8,10.46,46133.7,29.9174
292,05/26/23 01:45:00 AM,29586.8,33442.4,10.41,46166.6,29.9412
293,05/26/23 02:00:00 AM,29424.4,33410.2,10.35,46190.5,29.9585
294,05/26/23 02:15:00 AM,29424.4,33402.7,10.27,46271.2,30.0170
295,05/26/23 02:30:00 AM,29674.2,33358.1,10.24,46244.1,29.9973
296,05/26/23 02:45:00 AM,29424.4,33365.6,10.22,46277.2,30.0213
297,05/26/23 03:00:00 AM,29424.4,33358.1,10.19,46301.1,30.0387
298,05/26/23 03:15:00 AM,29424.4,33358.1,10.19,46301.1,30.0387
299,05/26/23 03:30:00 AM,29424.4,33330.9,10.19,46263.7,30.0115
300,05/26/23 03:45:00 AM,29177.3,33358.1,10.20,46289.7,30.0304
301,05/26/23 04:00:00 AM,29424.4,33330.9,10.20,46252.3,30.0033
302,05/26/23 04:15:00 AM,29424.4,33370.5,10.20,46306.8,30.0428
303,05/26/23 04:30:00 AM,29424.4,33370.5,10.19,46318.2,30.0510
304,05/26/23 04:45:00 AM,29586.8,33330.9,10.19,46263.7,30.0115
305,05/26/23 05:00:00 AM,29337.9,33335.9,10.19,46270.5,30.0165
306,05/26/23 05:15:00 AM,29337.9,33375.5,10.21,46302.2,30.0395
307,05/26/23 05:30:00 AM,29337.9,33219.9,10.22,46076.8,29.8761
308,05/26/23 05:45:00 AM,29094.5,33229.8,10.24,46067.7,29.8695
309,05/26/23 06:00:00 AM,29337.9,33380.4,10.24,46274.8,30.0196
310,05/26/23 06:15:00 AM,29337.9,33350.7,10.25,46222.5,29.9817
311,05/26/23 06:30:00 AM,29337.9,33385.4,10.25,46270.2,30.0163
312,05/26/23 06:45:00 AM,29251.7,33402.7,10.35,46180.2,29.9511
313,05/26/23 07:00:00 AM,29826.5,33497.1,10.51,46128.1,29.9133
314,05/26/23 07:15:00 AM,29412.9,33507.1,10.57,46074.0,29.8741
315,05/26/23 07:30:00 AM,29326.4,33472.2,10.57,46026.4,29.8396
316,05/26/23 07:45:00 AM,29326.4,33472.2,10.59,46003.8,29.8233
317,05/26/23 08:00:00 AM,29488.1,33444.9,10.62,45932.8,29.7719
318,05/26/23 08:15:00 AM,29488.1,33439.9,10.64,45903.5,29.7507
319,05/26/23 08:30:00 AM,29243.1,33454.9,10.69,45867.8,29.7248
320,05/26/23 08:45:00 AM,29488.1,33459.8,10.74,45818.4,29.6891
321,05/26/23 09:00:00 AM,29086.0,33060.5,10.51,45531.6,29.4816
322,05/26/23 09:15:00 AM,29404.2,33382.9,10.76,45691.6,29.5973
323,05/26/23 09:30:00 AM,29563.5,33469.8,10.84,45720.2,29.6180
324,05/26/23 09:45:00 AM,29563.5,33522.0,10.90,45724.0,29.6208
325,05/26/23 10:00:00 AM,29074.6,32972.6,10.96,44914.6,29.0361
326,05/26/23 10:15:00 AM,29479.4,33497.1,10.96,45623.6,29.5481
327,05/26/23 10:30:00 AM,29234.5,33457.3,10.94,45592.0,29.5253
328,05/26/23 10:45:00 AM,29479.4,33479.7,11.00,45555.7,29.4990
329,05/26/23 11:00:00 AM,29234.5,33479.7,11.09,45456.0,29.4270
330,05/26/23 11:15:00 AM,29309.1,33569.4,11.16,45499.4,29.4584
331,05/26/23 11:30:00 AM,29309.1,33574.4,11.15,45517.2,29.4712
332,05/26/23 11:45:00 AM,29309.1,33547.0,11.15,45480.4,29.4446
